Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Mooring
217	Spectrogram 1	1	3064.410051543	3064.871873264	40.5	617.4	AU-AWBS03_20151108_011730.wav	64.410	AW15_AU_BS3
218	Waveform 1	1	3067.450740683	3067.783252321	62.8	402.8	AU-AWBS03_20151108_011730.wav	67.451	AW15_AU_BS3
218	Spectrogram 1	1	3067.450740683	3067.783252321	62.8	402.8	AU-AWBS03_20151108_011730.wav	67.451	AW15_AU_BS3
219	Waveform 1	1	3070.517236907	3071.016004365	78.9	528.3	AU-AWBS03_20151108_011730.wav	70.518	AW15_AU_BS3
219	Spectrogram 1	1	3070.517236907	3071.016004365	78.9	528.3	AU-AWBS03_20151108_011730.wav	70.518	AW15_AU_BS3
220	Waveform 1	1	3073.325112968	3073.805407557	36.4	500.0	AU-AWBS03_20151108_011730.wav	73.326	AW15_AU_BS3
220	Spectrogram 1	1	3073.325112968	3073.805407557	36.4	500.0	AU-AWBS03_20151108_011730.wav	73.326	AW15_AU_BS3
221	Waveform 1	1	3079.587415498	3079.993818612	172.1	548.6	AU-AWBS03_20151108_011730.wav	79.588	AW15_AU_BS3
221	Spectrogram 1	1	3079.587415498	3079.993818612	172.1	548.6	AU-AWBS03_20151108_011730.wav	79.588	AW15_AU_BS3
222	Waveform 1	1	3088.602175482	3089.137888678	87.0	688.3	AU-AWBS03_20151108_011730.wav	88.603	AW15_AU_BS3
222	Spectrogram 1	1	3088.602175482	3089.137888678	87.0	688.3	AU-AWBS03_20151108_011730.wav	88.603	AW15_AU_BS3
223	Waveform 1	1	3091.613253100	3091.964237608	68.8	599.2	AU-AWBS03_20151108_011730.wav	91.614	AW15_AU_BS3
223	Spectrogram 1	1	3091.613253100	3091.964237608	68.8	599.2	AU-AWBS03_20151108_011730.wav	91.614	AW15_AU_BS3
224	Waveform 1	1	3094.672415109	3095.078818223	105.3	601.2	AU-AWBS03_20151108_011730.wav	94.673	AW15_AU_BS3
224	Spectrogram 1	1	3094.672415109	3095.078818223	105.3	601.2	AU-AWBS03_20151108_011730.wav	94.673	AW15_AU_BS3
225	Waveform 1	1	3097.720438464	3098.163787316	95.1	611.3	AU-AWBS03_20151108_011730.wav	97.721	AW15_AU_BS3
225	Spectrogram 1	1	3097.720438464	3098.163787316	95.1	611.3	AU-AWBS03_20151108_011730.wav	97.721	AW15_AU_BS3
226	Waveform 1	1	3100.768461819	3101.304175015	58.7	627.5	AU-AWBS03_20151108_011730.wav	100.769	AW15_AU_BS3
226	Spectrogram 1	1	3100.768461819	3101.304175015	58.7	627.5	AU-AWBS03_20151108_011730.wav	100.769	AW15_AU_BS3
227	Waveform 1	1	3109.653911722	3110.171152049	85.0	666.0	AU-AWBS03_20151108_011730.wav	109.654	AW15_AU_BS3
227	Spectrogram 1	1	3109.653911722	3110.171152049	85.0	666.0	AU-AWBS03_20151108_011730.wav	109.654	AW15_AU_BS3
228	Waveform 1	1	3113.274594011	3113.699469994	155.9	633.6	AU-AWBS03_20151108_011730.wav	113.275	AW15_AU_BS3
228	Spectrogram 1	1	3113.274594011	3113.699469994	155.9	633.6	AU-AWBS03_20151108_011730.wav	113.275	AW15_AU_BS3
229	Waveform 1	1	3123.999996580	3124.517236907	76.9	724.7	AU-AWBS03_20151108_011730.wav	124.000	AW15_AU_BS3
229	Spectrogram 1	1	3123.999996580	3124.517236907	76.9	724.7	AU-AWBS03_20151108_011730.wav	124.000	AW15_AU_BS3
230	Waveform 1	1	3129.745058783	3130.336190585	74.9	708.5	AU-AWBS03_20151108_011730.wav	129.745	AW15_AU_BS3
230	Spectrogram 1	1	3129.745058783	3130.336190585	74.9	708.5	AU-AWBS03_20151108_011730.wav	129.745	AW15_AU_BS3
231	Waveform 1	1	3136.746276066	3137.263516393	36.4	710.5	AU-AWBS03_20151108_011730.wav	136.747	AW15_AU_BS3
231	Spectrogram 1	1	3136.746276066	3137.263516393	36.4	710.5	AU-AWBS03_20151108_011730.wav	136.747	AW15_AU_BS3
232	Waveform 1	1	3142.805377039	3143.267198760	85.0	744.9	AU-AWBS03_20151108_011730.wav	142.806	AW15_AU_BS3
232	Spectrogram 1	1	3142.805377039	3143.267198760	85.0	744.9	AU-AWBS03_20151108_011730.wav	142.806	AW15_AU_BS3
233	Waveform 1	1	3151.591128382	3152.052950103	58.7	455.5	AU-AWBS03_20151108_012345.wav	1.591	AW15_AU_BS3
233	Spectrogram 1	1	3151.591128382	3152.052950103	58.7	455.5	AU-AWBS03_20151108_012345.wav	1.591	AW15_AU_BS3
234	Waveform 1	1	3155.064027720	3155.599740916	89.1	560.7	AU-AWBS03_20151108_012345.wav	5.064	AW15_AU_BS3
234	Spectrogram 1	1	3155.064027720	3155.599740916	89.1	560.7	AU-AWBS03_20151108_012345.wav	5.064	AW15_AU_BS3
235	Waveform 1	1	3158.148996814	3158.610818534	62.8	473.7	AU-AWBS03_20151108_012345.wav	8.149	AW15_AU_BS3
235	Spectrogram 1	1	3158.148996814	3158.610818534	62.8	473.7	AU-AWBS03_20151108_012345.wav	8.149	AW15_AU_BS3
236	Waveform 1	1	3161.270911644	3161.695787627	62.8	706.5	AU-AWBS03_20151108_012345.wav	11.271	AW15_AU_BS3
236	Spectrogram 1	1	3161.270911644	3161.695787627	62.8	706.5	AU-AWBS03_20151108_012345.wav	11.271	AW15_AU_BS3
237	Waveform 1	1	3164.559082294	3164.891593933	115.4	639.7	AU-AWBS03_20151108_012345.wav	14.559	AW15_AU_BS3
237	Spectrogram 1	1	3164.559082294	3164.891593933	115.4	639.7	AU-AWBS03_20151108_012345.wav	14.559	AW15_AU_BS3
238	Waveform 1	1	3169.897741384	3170.285671629	60.7	627.5	AU-AWBS03_20151108_012345.wav	19.898	AW15_AU_BS3
238	Spectrogram 1	1	3169.897741384	3170.285671629	60.7	627.5	AU-AWBS03_20151108_012345.wav	19.898	AW15_AU_BS3
239	Waveform 1	1	3175.543105027	3175.894089534	236.8	465.6	AU-AWBS03_20151108_012345.wav	25.543	AW15_AU_BS3
239	Spectrogram 1	1	3175.543105027	3175.894089534	236.8	465.6	AU-AWBS03_20151108_012345.wav	25.543	AW15_AU_BS3
240	Waveform 1	1	3194.644051387	3195.087400239	117.4	508.1	AU-AWBS03_20151108_012345.wav	44.644	AW15_AU_BS3
240	Spectrogram 1	1	3194.644051387	3195.087400239	117.4	508.1	AU-AWBS03_20151108_012345.wav	44.644	AW15_AU_BS3
241	Waveform 1	1	3196.990105728	3197.544291792	72.9	406.9	AU-AWBS03_20151108_012345.wav	46.990	AW15_AU_BS3
241	Spectrogram 1	1	3196.990105728	3197.544291792	72.9	406.9	AU-AWBS03_20151108_012345.wav	46.990	AW15_AU_BS3
242	Waveform 1	1	3205.424872563	3205.905167152	50.6	734.8	AU-AWBS03_20151108_012345.wav	55.425	AW15_AU_BS3
242	Spectrogram 1	1	3205.424872563	3205.905167152	50.6	734.8	AU-AWBS03_20151108_012345.wav	55.425	AW15_AU_BS3
243	Waveform 1	1	3208.472895918	3208.916244770	66.8	489.9	AU-AWBS03_20151108_012345.wav	58.473	AW15_AU_BS3
243	Spectrogram 1	1	3208.472895918	3208.916244770	66.8	489.9	AU-AWBS03_20151108_012345.wav	58.473	AW15_AU_BS3
244	Waveform 1	1	3211.668702224	3212.075105338	58.7	593.1	AU-AWBS03_20151108_012345.wav	61.669	AW15_AU_BS3
244	Spectrogram 1	1	3211.668702224	3212.075105338	58.7	593.1	AU-AWBS03_20151108_012345.wav	61.669	AW15_AU_BS3
245	Waveform 1	1	3214.919927137	3215.418694595	48.6	605.3	AU-AWBS03_20151108_012345.wav	64.920	AW15_AU_BS3
245	Spectrogram 1	1	3214.919927137	3215.418694595	48.6	605.3	AU-AWBS03_20151108_012345.wav	64.920	AW15_AU_BS3
246	Waveform 1	1	3218.078787705	3218.448245081	70.9	635.6	AU-AWBS03_20151108_012345.wav	68.079	AW15_AU_BS3
246	Spectrogram 1	1	3218.078787705	3218.448245081	70.9	635.6	AU-AWBS03_20151108_012345.wav	68.079	AW15_AU_BS3
247	Waveform 1	1	3221.145283929	3221.533214174	52.6	609.3	AU-AWBS03_20151108_012345.wav	71.146	AW15_AU_BS3
247	Spectrogram 1	1	3221.145283929	3221.533214174	52.6	609.3	AU-AWBS03_20151108_012345.wav	71.146	AW15_AU_BS3
248	Waveform 1	1	3224.193307285	3224.673601874	48.6	607.3	AU-AWBS03_20151108_012345.wav	74.194	AW15_AU_BS3
248	Spectrogram 1	1	3224.193307285	3224.673601874	48.6	607.3	AU-AWBS03_20151108_012345.wav	74.194	AW15_AU_BS3
249	Waveform 1	1	3230.762314369	3231.150244614	60.7	704.5	AU-AWBS03_20151108_012345.wav	80.763	AW15_AU_BS3
249	Spectrogram 1	1	3230.762314369	3231.150244614	60.7	704.5	AU-AWBS03_20151108_012345.wav	80.763	AW15_AU_BS3
250	Waveform 1	1	3236.082500589	3236.451957966	85.0	712.6	AU-AWBS03_20151108_012345.wav	86.083	AW15_AU_BS3
250	Spectrogram 1	1	3236.082500589	3236.451957966	85.0	712.6	AU-AWBS03_20151108_012345.wav	86.083	AW15_AU_BS3
251	Waveform 1	1	3244.746276066	3245.078787705	70.9	528.3	AU-AWBS03_20151108_012345.wav	94.747	AW15_AU_BS3
251	Spectrogram 1	1	3244.746276066	3245.078787705	70.9	528.3	AU-AWBS03_20151108_012345.wav	94.747	AW15_AU_BS3
252	Waveform 1	1	3252.098477857	3252.726555397	68.8	392.7	AU-AWBS03_20151108_012345.wav	102.099	AW15_AU_BS3
252	Spectrogram 1	1	3252.098477857	3252.726555397	68.8	392.7	AU-AWBS03_20151108_012345.wav	102.099	AW15_AU_BS3
253	Waveform 1	1	3258.390391909	3258.907632236	64.8	469.6	AU-AWBS03_20151108_012345.wav	108.391	AW15_AU_BS3
253	Spectrogram 1	1	3258.390391909	3258.907632236	64.8	469.6	AU-AWBS03_20151108_012345.wav	108.391	AW15_AU_BS3
254	Waveform 1	1	3260.625609036	3261.013539281	89.1	536.4	AU-AWBS03_20151108_012345.wav	110.626	AW15_AU_BS3
254	Spectrogram 1	1	3260.625609036	3261.013539281	89.1	536.4	AU-AWBS03_20151108_012345.wav	110.626	AW15_AU_BS3
255	Waveform 1	1	3266.407616977	3266.943330173	38.5	552.6	AU-AWBS03_20151108_012345.wav	116.408	AW15_AU_BS3
255	Spectrogram 1	1	3266.407616977	3266.943330173	38.5	552.6	AU-AWBS03_20151108_012345.wav	116.408	AW15_AU_BS3
256	Waveform 1	1	3269.621896152	3270.065245004	44.5	554.7	AU-AWBS03_20151108_012345.wav	119.622	AW15_AU_BS3
256	Spectrogram 1	1	3269.621896152	3270.065245004	44.5	554.7	AU-AWBS03_20151108_012345.wav	119.622	AW15_AU_BS3
257	Waveform 1	1	3282.878081749	3283.266011994	89.1	611.3	AU-AWBS03_20151108_012345.wav	132.878	AW15_AU_BS3
257	Spectrogram 1	1	3282.878081749	3283.266011994	89.1	611.3	AU-AWBS03_20151108_012345.wav	132.878	AW15_AU_BS3
258	Waveform 1	1	3291.578802964	3292.132989028	105.3	653.8	AU-AWBS03_20151108_012345.wav	141.579	AW15_AU_BS3
258	Spectrogram 1	1	3291.578802964	3292.132989028	105.3	653.8	AU-AWBS03_20151108_012345.wav	141.579	AW15_AU_BS3
259	Waveform 1	1	3296.695787627	3297.065245004	159.9	627.5	AU-AWBS03_20151108_012345.wav	146.696	AW15_AU_BS3
259	Spectrogram 1	1	3296.695787627	3297.065245004	159.9	627.5	AU-AWBS03_20151108_012345.wav	146.696	AW15_AU_BS3
260	Waveform 1	1	3300.205632703	3300.704400161	105.3	601.2	AU-AWBS03_20151108_012345.wav	150.206	AW15_AU_BS3
260	Spectrogram 1	1	3300.205632703	3300.704400161	105.3	601.2	AU-AWBS03_20151108_012345.wav	150.206	AW15_AU_BS3
262	Waveform 1	1	3308.917492571	3309.416260029	52.6	546.6	AU-AWBS03_20151108_012345.wav	158.918	AW15_AU_BS3
262	Spectrogram 1	1	3308.917492571	3309.416260029	52.6	546.6	AU-AWBS03_20151108_012345.wav	158.918	AW15_AU_BS3
263	Waveform 1	1	3315.807872641	3316.158857148	76.9	536.4	AU-AWBS03_20151108_012345.wav	165.808	AW15_AU_BS3
263	Spectrogram 1	1	3315.807872641	3316.158857148	76.9	536.4	AU-AWBS03_20151108_012345.wav	165.808	AW15_AU_BS3
264	Waveform 1	1	3318.855895996	3319.262299110	66.8	532.4	AU-AWBS03_20151108_012345.wav	168.856	AW15_AU_BS3
264	Spectrogram 1	1	3318.855895996	3319.262299110	66.8	532.4	AU-AWBS03_20151108_012345.wav	168.856	AW15_AU_BS3
265	Waveform 1	1	3322.882981399	3323.270911644	76.9	581.0	AU-AWBS03_20151108_012345.wav	172.883	AW15_AU_BS3
265	Spectrogram 1	1	3322.882981399	3323.270911644	76.9	581.0	AU-AWBS03_20151108_012345.wav	172.883	AW15_AU_BS3
266	Waveform 1	1	3330.290601796	3330.733950648	74.9	645.7	AU-AWBS03_20151108_012345.wav	180.291	AW15_AU_BS3
266	Spectrogram 1	1	3330.290601796	3330.733950648	74.9	645.7	AU-AWBS03_20151108_012345.wav	180.291	AW15_AU_BS3
267	Waveform 1	1	3354.371888522	3354.889128849	26.3	613.4	AU-AWBS03_20151108_012345.wav	204.372	AW15_AU_BS3
267	Spectrogram 1	1	3354.371888522	3354.889128849	26.3	613.4	AU-AWBS03_20151108_012345.wav	204.372	AW15_AU_BS3
268	Waveform 1	1	3357.364493271	3357.844787861	83.0	548.6	AU-AWBS03_20151108_012345.wav	207.365	AW15_AU_BS3
268	Spectrogram 1	1	3357.364493271	3357.844787861	83.0	548.6	AU-AWBS03_20151108_012345.wav	207.365	AW15_AU_BS3
269	Waveform 1	1	3360.338625152	3360.837392610	81.0	617.4	AU-AWBS03_20151108_012345.wav	210.339	AW15_AU_BS3
269	Spectrogram 1	1	3360.338625152	3360.837392610	81.0	617.4	AU-AWBS03_20151108_012345.wav	210.339	AW15_AU_BS3
270	Waveform 1	1	3364.321430601	3364.746306584	36.4	570.9	AU-AWBS03_20151108_012345.wav	214.322	AW15_AU_BS3
270	Spectrogram 1	1	3364.321430601	3364.746306584	36.4	570.9	AU-AWBS03_20151108_012345.wav	214.322	AW15_AU_BS3
271	Waveform 1	1	3370.805407557	3371.341120753	58.7	483.8	AU-AWBS03_20151108_012345.wav	220.806	AW15_AU_BS3
271	Spectrogram 1	1	3370.805407557	3371.341120753	58.7	483.8	AU-AWBS03_20151108_012345.wav	220.806	AW15_AU_BS3
272	Waveform 1	1	3413.525818923	3413.969167775	54.7	637.7	AU-AWBS03_20151108_013000.wav	38.526	AW15_AU_BS3
272	Spectrogram 1	1	3413.525818923	3413.969167775	54.7	637.7	AU-AWBS03_20151108_013000.wav	38.526	AW15_AU_BS3
273	Waveform 1	1	3419.725368631	3420.298027565	56.7	587.0	AU-AWBS03_20151108_013000.wav	44.726	AW15_AU_BS3
273	Spectrogram 1	1	3419.725368631	3420.298027565	56.7	587.0	AU-AWBS03_20151108_013000.wav	44.726	AW15_AU_BS3
274	Waveform 1	1	3422.847283462	3423.401469527	42.5	625.5	AU-AWBS03_20151108_013000.wav	47.848	AW15_AU_BS3
274	Spectrogram 1	1	3422.847283462	3423.401469527	42.5	625.5	AU-AWBS03_20151108_013000.wav	47.848	AW15_AU_BS3
275	Waveform 1	1	3426.061562637	3426.560330095	95.1	631.6	AU-AWBS03_20151108_013000.wav	51.062	AW15_AU_BS3
275	Spectrogram 1	1	3426.061562637	3426.560330095	95.1	631.6	AU-AWBS03_20151108_013000.wav	51.062	AW15_AU_BS3
276	Waveform 1	1	3429.035694517	3429.460570500	72.9	629.6	AU-AWBS03_20151108_013000.wav	54.036	AW15_AU_BS3
276	Spectrogram 1	1	3429.035694517	3429.460570500	72.9	629.6	AU-AWBS03_20151108_013000.wav	54.036	AW15_AU_BS3
277	Waveform 1	1	3432.157609348	3432.656376806	56.7	536.4	AU-AWBS03_20151108_013000.wav	57.158	AW15_AU_BS3
277	Spectrogram 1	1	3432.157609348	3432.656376806	56.7	536.4	AU-AWBS03_20151108_013000.wav	57.158	AW15_AU_BS3
278	Waveform 1	1	3435.297997047	3435.778291636	87.0	601.2	AU-AWBS03_20151108_013000.wav	60.298	AW15_AU_BS3
278	Spectrogram 1	1	3435.297997047	3435.778291636	87.0	601.2	AU-AWBS03_20151108_013000.wav	60.298	AW15_AU_BS3
279	Waveform 1	1	3438.198237452	3438.807842123	64.8	603.2	AU-AWBS03_20151108_013000.wav	63.199	AW15_AU_BS3
279	Spectrogram 1	1	3438.198237452	3438.807842123	64.8	603.2	AU-AWBS03_20151108_013000.wav	63.199	AW15_AU_BS3
280	Waveform 1	1	3441.264733676	3441.708082528	58.7	483.8	AU-AWBS03_20151108_013000.wav	66.265	AW15_AU_BS3
280	Spectrogram 1	1	3441.264733676	3441.708082528	58.7	483.8	AU-AWBS03_20151108_013000.wav	66.265	AW15_AU_BS3
281	Waveform 1	1	3463.498733521	3463.979028110	60.7	449.4	AU-AWBS03_20151108_013000.wav	88.499	AW15_AU_BS3
281	Spectrogram 1	1	3463.498733521	3463.979028110	60.7	449.4	AU-AWBS03_20151108_013000.wav	88.499	AW15_AU_BS3
282	Waveform 1	1	3468.671136790	3469.299214330	46.6	534.4	AU-AWBS03_20151108_013000.wav	93.672	AW15_AU_BS3
282	Spectrogram 1	1	3468.671136790	3469.299214330	46.6	534.4	AU-AWBS03_20151108_013000.wav	93.672	AW15_AU_BS3
283	Waveform 1	1	3471.600988717	3472.062810437	52.6	477.7	AU-AWBS03_20151108_013000.wav	96.601	AW15_AU_BS3
283	Spectrogram 1	1	3471.600988717	3472.062810437	52.6	477.7	AU-AWBS03_20151108_013000.wav	96.601	AW15_AU_BS3
284	Waveform 1	1	3474.759849285	3475.221671006	99.2	534.4	AU-AWBS03_20151108_013000.wav	99.760	AW15_AU_BS3
284	Spectrogram 1	1	3474.759849285	3475.221671006	99.2	534.4	AU-AWBS03_20151108_013000.wav	99.760	AW15_AU_BS3
285	Waveform 1	1	3477.863291247	3478.343585836	60.7	520.2	AU-AWBS03_20151108_013000.wav	102.864	AW15_AU_BS3
285	Spectrogram 1	1	3477.863291247	3478.343585836	60.7	520.2	AU-AWBS03_20151108_013000.wav	102.864	AW15_AU_BS3
286	Waveform 1	1	3481.132989028	3481.557865011	54.7	493.9	AU-AWBS03_20151108_013000.wav	106.133	AW15_AU_BS3
286	Spectrogram 1	1	3481.132989028	3481.557865011	54.7	493.9	AU-AWBS03_20151108_013000.wav	106.133	AW15_AU_BS3
287	Waveform 1	1	3484.070175171	3484.531996891	127.5	546.6	AU-AWBS03_20151108_013000.wav	109.071	AW15_AU_BS3
287	Spectrogram 1	1	3484.070175171	3484.531996891	127.5	546.6	AU-AWBS03_20151108_013000.wav	109.071	AW15_AU_BS3
288	Waveform 1	1	3496.668671707	3497.185912034	44.5	498.0	AU-AWBS03_20151108_013000.wav	121.669	AW15_AU_BS3
288	Spectrogram 1	1	3496.668671707	3497.185912034	44.5	498.0	AU-AWBS03_20151108_013000.wav	121.669	AW15_AU_BS3
289	Waveform 1	1	3514.229035739	3514.857113279	72.9	271.3	AU-AWBS03_20151108_013000.wav	139.229	AW15_AU_BS3
289	Spectrogram 1	1	3514.229035739	3514.857113279	72.9	271.3	AU-AWBS03_20151108_013000.wav	139.229	AW15_AU_BS3
290	Waveform 1	1	3522.227787939	3522.800446872	72.9	651.8	AU-AWBS03_20151108_013000.wav	147.228	AW15_AU_BS3
290	Spectrogram 1	1	3522.227787939	3522.800446872	72.9	651.8	AU-AWBS03_20151108_013000.wav	147.228	AW15_AU_BS3
291	Waveform 1	1	3528.796795023	3529.369453956	66.8	512.1	AU-AWBS03_20151108_013000.wav	153.797	AW15_AU_BS3
291	Spectrogram 1	1	3528.796795023	3529.369453956	66.8	512.1	AU-AWBS03_20151108_013000.wav	153.797	AW15_AU_BS3
292	Waveform 1	1	3531.992601329	3532.491368787	74.9	562.8	AU-AWBS03_20151108_013000.wav	156.993	AW15_AU_BS3
292	Spectrogram 1	1	3531.992601329	3532.491368787	74.9	562.8	AU-AWBS03_20151108_013000.wav	156.993	AW15_AU_BS3
293	Waveform 1	1	3535.262299110	3535.853430912	58.7	591.1	AU-AWBS03_20151108_013000.wav	160.263	AW15_AU_BS3
293	Spectrogram 1	1	3535.262299110	3535.853430912	58.7	591.1	AU-AWBS03_20151108_013000.wav	160.263	AW15_AU_BS3
294	Waveform 1	1	3539.030764350	3539.492586070	155.9	661.9	AU-AWBS03_20151108_013000.wav	164.031	AW15_AU_BS3
294	Spectrogram 1	1	3539.030764350	3539.492586070	155.9	661.9	AU-AWBS03_20151108_013000.wav	164.031	AW15_AU_BS3
295	Waveform 1	1	3544.812772290	3545.403904093	131.6	593.1	AU-AWBS03_20151108_013000.wav	169.813	AW15_AU_BS3
295	Spectrogram 1	1	3544.812772290	3545.403904093	131.6	593.1	AU-AWBS03_20151108_013000.wav	169.813	AW15_AU_BS3
296	Waveform 1	1	3549.737694050	3550.199515770	133.6	619.4	AU-AWBS03_20151108_013000.wav	174.738	AW15_AU_BS3
296	Spectrogram 1	1	3549.737694050	3550.199515770	133.6	619.4	AU-AWBS03_20151108_013000.wav	174.738	AW15_AU_BS3
297	Waveform 1	1	3556.073888055	3556.572655513	172.1	526.3	AU-AWBS03_20151108_013000.wav	181.074	AW15_AU_BS3
297	Spectrogram 1	1	3556.073888055	3556.572655513	172.1	526.3	AU-AWBS03_20151108_013000.wav	181.074	AW15_AU_BS3
298	Waveform 1	1	3559.214275755	3559.823880426	56.7	651.8	AU-AWBS03_20151108_013000.wav	184.215	AW15_AU_BS3
298	Spectrogram 1	1	3559.214275755	3559.823880426	56.7	651.8	AU-AWBS03_20151108_013000.wav	184.215	AW15_AU_BS3
299	Waveform 1	1	3562.354663454	3562.853430912	99.2	623.5	AU-AWBS03_20151108_013000.wav	187.355	AW15_AU_BS3
299	Spectrogram 1	1	3562.354663454	3562.853430912	99.2	623.5	AU-AWBS03_20151108_013000.wav	187.355	AW15_AU_BS3
300	Waveform 1	1	3565.476578285	3565.846035661	125.5	613.4	AU-AWBS03_20151108_013000.wav	190.477	AW15_AU_BS3
300	Spectrogram 1	1	3565.476578285	3565.846035661	125.5	613.4	AU-AWBS03_20151108_013000.wav	190.477	AW15_AU_BS3
301	Waveform 1	1	3571.166221882	3571.738880815	81.0	498.0	AU-AWBS03_20151108_013000.wav	196.167	AW15_AU_BS3
301	Spectrogram 1	1	3571.166221882	3571.738880815	81.0	498.0	AU-AWBS03_20151108_013000.wav	196.167	AW15_AU_BS3
303	Waveform 1	1	3610.923640021	3611.311570266	52.6	267.2	AU-AWBS03_20151108_013345.wav	10.924	AW15_AU_BS3
303	Spectrogram 1	1	3610.923640021	3611.311570266	52.6	267.2	AU-AWBS03_20151108_013345.wav	10.924	AW15_AU_BS3
304	Waveform 1	1	3611.662554774	3612.124376494	60.7	686.2	AU-AWBS03_20151108_013345.wav	11.663	AW15_AU_BS3
304	Spectrogram 1	1	3611.662554774	3612.124376494	60.7	686.2	AU-AWBS03_20151108_013345.wav	11.663	AW15_AU_BS3
305	Waveform 1	1	3614.876833949	3615.172399850	66.8	649.8	AU-AWBS03_20151108_013345.wav	14.877	AW15_AU_BS3
305	Spectrogram 1	1	3614.876833949	3615.172399850	66.8	649.8	AU-AWBS03_20151108_013345.wav	14.877	AW15_AU_BS3
306	Waveform 1	1	3617.943330173	3618.368206156	44.5	643.7	AU-AWBS03_20151108_013345.wav	17.944	AW15_AU_BS3
306	Spectrogram 1	1	3617.943330173	3618.368206156	44.5	643.7	AU-AWBS03_20151108_013345.wav	17.944	AW15_AU_BS3
307	Waveform 1	1	3620.917462053	3621.471648118	60.7	627.5	AU-AWBS03_20151108_013345.wav	20.918	AW15_AU_BS3
307	Spectrogram 1	1	3620.917462053	3621.471648118	60.7	627.5	AU-AWBS03_20151108_013345.wav	20.918	AW15_AU_BS3
308	Waveform 1	1	3624.187159834	3624.722873030	81.0	593.1	AU-AWBS03_20151108_013345.wav	24.188	AW15_AU_BS3
308	Spectrogram 1	1	3624.187159834	3624.722873030	81.0	593.1	AU-AWBS03_20151108_013345.wav	24.188	AW15_AU_BS3
309	Waveform 1	1	3627.253656058	3627.807842123	70.9	599.2	AU-AWBS03_20151108_013345.wav	27.254	AW15_AU_BS3
309	Spectrogram 1	1	3627.253656058	3627.807842123	70.9	599.2	AU-AWBS03_20151108_013345.wav	27.254	AW15_AU_BS3
310	Waveform 1	1	3632.222857771	3632.666206623	89.1	643.7	AU-AWBS03_20151108_013345.wav	32.223	AW15_AU_BS3
310	Spectrogram 1	1	3632.222857771	3632.666206623	89.1	643.7	AU-AWBS03_20151108_013345.wav	32.223	AW15_AU_BS3
311	Waveform 1	1	3646.070175171	3646.550469760	28.3	607.3	AU-AWBS03_20151108_013345.wav	46.071	AW15_AU_BS3
311	Spectrogram 1	1	3646.070175171	3646.550469760	28.3	607.3	AU-AWBS03_20151108_013345.wav	46.071	AW15_AU_BS3
312	Waveform 1	1	3652.277059095	3652.757353684	76.9	653.8	AU-AWBS03_20151108_013345.wav	52.277	AW15_AU_BS3
312	Spectrogram 1	1	3652.277059095	3652.757353684	76.9	653.8	AU-AWBS03_20151108_013345.wav	52.277	AW15_AU_BS3
313	Waveform 1	1	3655.472865401	3655.971632859	48.6	649.8	AU-AWBS03_20151108_013345.wav	55.473	AW15_AU_BS3
313	Spectrogram 1	1	3655.472865401	3655.971632859	48.6	649.8	AU-AWBS03_20151108_013345.wav	55.473	AW15_AU_BS3
314	Waveform 1	1	3658.613253100	3659.185912034	66.8	698.4	AU-AWBS03_20151108_013345.wav	58.614	AW15_AU_BS3
314	Spectrogram 1	1	3658.613253100	3659.185912034	66.8	698.4	AU-AWBS03_20151108_013345.wav	58.614	AW15_AU_BS3
315	Waveform 1	1	3661.949508141	3662.355911255	123.5	732.8	AU-AWBS03_20151108_013345.wav	61.950	AW15_AU_BS3
315	Spectrogram 1	1	3661.949508141	3662.355911255	123.5	732.8	AU-AWBS03_20151108_013345.wav	61.950	AW15_AU_BS3
316	Waveform 1	1	3665.237678791	3665.828810593	99.2	690.3	AU-AWBS03_20151108_013345.wav	65.238	AW15_AU_BS3
316	Spectrogram 1	1	3665.237678791	3665.828810593	99.2	690.3	AU-AWBS03_20151108_013345.wav	65.238	AW15_AU_BS3
317	Waveform 1	1	3668.470430835	3668.950725424	117.4	714.6	AU-AWBS03_20151108_013345.wav	68.471	AW15_AU_BS3
317	Spectrogram 1	1	3668.470430835	3668.950725424	117.4	714.6	AU-AWBS03_20151108_013345.wav	68.471	AW15_AU_BS3
318	Waveform 1	1	3670.502446405	3671.112051076	113.4	672.1	AU-AWBS03_20151108_013345.wav	70.503	AW15_AU_BS3
318	Spectrogram 1	1	3670.502446405	3671.112051076	113.4	672.1	AU-AWBS03_20151108_013345.wav	70.503	AW15_AU_BS3
319	Waveform 1	1	3671.740128616	3672.183477468	103.2	692.3	AU-AWBS03_20151108_013345.wav	71.740	AW15_AU_BS3
319	Spectrogram 1	1	3671.740128616	3672.183477468	103.2	692.3	AU-AWBS03_20151108_013345.wav	71.740	AW15_AU_BS3
320	Waveform 1	1	3674.954407791	3675.397756642	97.2	706.5	AU-AWBS03_20151108_013345.wav	74.955	AW15_AU_BS3
320	Spectrogram 1	1	3674.954407791	3675.397756642	97.2	706.5	AU-AWBS03_20151108_013345.wav	74.955	AW15_AU_BS3
321	Waveform 1	1	3682.602175482	3683.045524334	115.4	578.9	AU-AWBS03_20151108_013345.wav	82.603	AW15_AU_BS3
