Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Mooring
570	Spectrogram 1	1	12928.895386150	12929.356541809	151.6	564.5	AU-AWBS03_20141204_054000.wav	28.901	AW14_AU_BS3
571	Waveform 1	1	12929.702408552	12930.394142040	96.8	758.1	AU-AWBS03_20141204_054000.wav	29.708	AW14_AU_BS3
571	Spectrogram 1	1	12929.702408552	12930.394142040	96.8	758.1	AU-AWBS03_20141204_054000.wav	29.708	AW14_AU_BS3
572	Waveform 1	1	12933.766342790	12934.602187421	67.7	680.6	AU-AWBS03_20141204_054000.wav	33.771	AW14_AU_BS3
572	Spectrogram 1	1	12933.766342790	12934.602187421	67.7	680.6	AU-AWBS03_20141204_054000.wav	33.771	AW14_AU_BS3
573	Waveform 1	1	12934.688654107	12935.178631993	77.4	664.5	AU-AWBS03_20141204_054000.wav	34.694	AW14_AU_BS3
573	Spectrogram 1	1	12934.688654107	12935.178631993	77.4	664.5	AU-AWBS03_20141204_054000.wav	34.694	AW14_AU_BS3
574	Waveform 1	1	12936.533276739	12937.109721312	90.3	658.1	AU-AWBS03_20141204_054000.wav	36.539	AW14_AU_BS3
574	Spectrogram 1	1	12936.533276739	12937.109721312	90.3	658.1	AU-AWBS03_20141204_054000.wav	36.539	AW14_AU_BS3
575	Waveform 1	1	12937.578341635	12938.039497294	83.9	561.3	AU-AWBS03_20141204_054000.wav	37.583	AW14_AU_BS3
575	Spectrogram 1	1	12937.578341635	12938.039497294	83.9	561.3	AU-AWBS03_20141204_054000.wav	37.583	AW14_AU_BS3
576	Waveform 1	1	12938.471830723	12938.673586324	132.3	503.2	AU-AWBS03_20141204_054000.wav	38.477	AW14_AU_BS3
576	Spectrogram 1	1	12938.471830723	12938.673586324	132.3	503.2	AU-AWBS03_20141204_054000.wav	38.477	AW14_AU_BS3
577	Waveform 1	1	12938.904164153	12939.221208668	122.6	512.9	AU-AWBS03_20141204_054000.wav	38.910	AW14_AU_BS3
577	Spectrogram 1	1	12938.904164153	12939.221208668	122.6	512.9	AU-AWBS03_20141204_054000.wav	38.910	AW14_AU_BS3
578	Waveform 1	1	12939.653542097	12940.229986670	64.5	712.9	AU-AWBS03_20141204_054000.wav	39.659	AW14_AU_BS3
578	Spectrogram 1	1	12939.653542097	12940.229986670	64.5	712.9	AU-AWBS03_20141204_054000.wav	39.659	AW14_AU_BS3
579	Waveform 1	1	12943.890409707	12944.207454222	180.6	612.9	AU-AWBS03_20141204_054000.wav	43.896	AW14_AU_BS3
579	Spectrogram 1	1	12943.890409707	12944.207454222	180.6	612.9	AU-AWBS03_20141204_054000.wav	43.896	AW14_AU_BS3
580	Waveform 1	1	12944.668609880	12945.245054453	54.8	783.9	AU-AWBS03_20141204_054000.wav	44.674	AW14_AU_BS3
580	Spectrogram 1	1	12944.668609880	12945.245054453	54.8	783.9	AU-AWBS03_20141204_054000.wav	44.674	AW14_AU_BS3
581	Waveform 1	1	12945.389165596	12945.965610169	74.2	593.5	AU-AWBS03_20141204_054000.wav	45.395	AW14_AU_BS3
581	Spectrogram 1	1	12945.389165596	12945.965610169	74.2	593.5	AU-AWBS03_20141204_054000.wav	45.395	AW14_AU_BS3
582	Waveform 1	1	12946.397943599	12947.089677086	71.0	254.8	AU-AWBS03_20141204_054000.wav	46.403	AW14_AU_BS3
582	Spectrogram 1	1	12946.397943599	12947.089677086	71.0	254.8	AU-AWBS03_20141204_054000.wav	46.403	AW14_AU_BS3
583	Waveform 1	1	12949.664808321	12950.270075123	51.6	722.6	AU-AWBS03_20141204_054000.wav	49.670	AW14_AU_BS3
583	Spectrogram 1	1	12949.664808321	12950.270075123	51.6	722.6	AU-AWBS03_20141204_054000.wav	49.670	AW14_AU_BS3
584	Waveform 1	1	12950.298897351	12951.048275296	64.5	622.6	AU-AWBS03_20141204_054000.wav	50.304	AW14_AU_BS3
584	Spectrogram 1	1	12950.298897351	12951.048275296	64.5	622.6	AU-AWBS03_20141204_054000.wav	50.304	AW14_AU_BS3
585	Waveform 1	1	12952.691142328	12953.152297986	219.4	609.7	AU-AWBS03_20141204_054000.wav	52.696	AW14_AU_BS3
585	Spectrogram 1	1	12952.691142328	12953.152297986	219.4	609.7	AU-AWBS03_20141204_054000.wav	52.696	AW14_AU_BS3
586	Waveform 1	1	12954.564587190	12955.025742848	67.7	674.2	AU-AWBS03_20141204_054000.wav	54.570	AW14_AU_BS3
586	Spectrogram 1	1	12954.564587190	12955.025742848	67.7	674.2	AU-AWBS03_20141204_054000.wav	54.570	AW14_AU_BS3
587	Waveform 1	1	12955.141031762	12955.631009649	80.6	609.7	AU-AWBS03_20141204_054000.wav	55.146	AW14_AU_BS3
587	Spectrogram 1	1	12955.141031762	12955.631009649	80.6	609.7	AU-AWBS03_20141204_054000.wav	55.146	AW14_AU_BS3
588	Waveform 1	1	12955.717476335	12956.438032051	87.1	438.7	AU-AWBS03_20141204_054000.wav	55.723	AW14_AU_BS3
588	Spectrogram 1	1	12955.717476335	12956.438032051	87.1	438.7	AU-AWBS03_20141204_054000.wav	55.723	AW14_AU_BS3
589	Waveform 1	1	12958.830277028	12959.406721601	158.1	516.1	AU-AWBS03_20141204_054000.wav	58.835	AW14_AU_BS3
589	Spectrogram 1	1	12958.830277028	12959.406721601	158.1	516.1	AU-AWBS03_20141204_054000.wav	58.835	AW14_AU_BS3
590	Waveform 1	1	12960.567075411	12961.287631127	51.6	303.2	AU-AWBS03_20141204_054000.wav	60.572	AW14_AU_BS3
590	Spectrogram 1	1	12960.567075411	12961.287631127	51.6	303.2	AU-AWBS03_20141204_054000.wav	60.572	AW14_AU_BS3
591	Waveform 1	1	12961.662320100	12962.209942444	138.7	719.4	AU-AWBS03_20141204_054000.wav	61.667	AW14_AU_BS3
591	Spectrogram 1	1	12961.662320100	12962.209942444	138.7	719.4	AU-AWBS03_20141204_054000.wav	61.667	AW14_AU_BS3
592	Waveform 1	1	12965.178631993	12965.553320966	106.5	767.7	AU-AWBS03_20141204_054000.wav	65.184	AW14_AU_BS3
592	Spectrogram 1	1	12965.178631993	12965.553320966	106.5	767.7	AU-AWBS03_20141204_054000.wav	65.184	AW14_AU_BS3
593	Waveform 1	1	12965.783898795	12966.245054453	100.0	719.4	AU-AWBS03_20141204_054000.wav	65.789	AW14_AU_BS3
593	Spectrogram 1	1	12965.783898795	12966.245054453	100.0	719.4	AU-AWBS03_20141204_054000.wav	65.789	AW14_AU_BS3
594	Waveform 1	1	12967.374097813	12968.008186843	100.0	548.4	AU-AWBS03_20141204_054000.wav	67.379	AW14_AU_BS3
594	Spectrogram 1	1	12967.374097813	12968.008186843	100.0	548.4	AU-AWBS03_20141204_054000.wav	67.379	AW14_AU_BS3
595	Waveform 1	1	12970.169853991	12970.717476335	77.4	664.5	AU-AWBS03_20141204_054000.wav	70.175	AW14_AU_BS3
595	Spectrogram 1	1	12970.169853991	12970.717476335	77.4	664.5	AU-AWBS03_20141204_054000.wav	70.175	AW14_AU_BS3
596	Waveform 1	1	12970.948054164	12971.265098679	206.5	577.4	AU-AWBS03_20141204_054000.wav	70.954	AW14_AU_BS3
596	Spectrogram 1	1	12970.948054164	12971.265098679	206.5	577.4	AU-AWBS03_20141204_054000.wav	70.954	AW14_AU_BS3
597	Waveform 1	1	12971.870365481	12972.648565654	141.9	916.1	AU-AWBS03_20141204_054000.wav	71.876	AW14_AU_BS3
597	Spectrogram 1	1	12971.870365481	12972.648565654	141.9	916.1	AU-AWBS03_20141204_054000.wav	71.876	AW14_AU_BS3
598	Waveform 1	1	12973.714988114	12974.233788229	100.0	519.4	AU-AWBS03_20141204_054000.wav	73.720	AW14_AU_BS3
598	Spectrogram 1	1	12973.714988114	12974.233788229	100.0	519.4	AU-AWBS03_20141204_054000.wav	73.720	AW14_AU_BS3
599	Waveform 1	1	12975.422964268	12975.941764384	158.1	906.5	AU-AWBS03_20141204_054000.wav	75.428	AW14_AU_BS3
599	Spectrogram 1	1	12975.422964268	12975.941764384	158.1	906.5	AU-AWBS03_20141204_054000.wav	75.428	AW14_AU_BS3
600	Waveform 1	1	12974.961808610	12975.394142040	109.7	429.0	AU-AWBS03_20141204_054000.wav	74.967	AW14_AU_BS3
600	Spectrogram 1	1	12974.961808610	12975.394142040	109.7	429.0	AU-AWBS03_20141204_054000.wav	74.967	AW14_AU_BS3
601	Waveform 1	1	12976.057053298	12976.633497871	151.6	906.5	AU-AWBS03_20141204_054000.wav	76.062	AW14_AU_BS3
601	Spectrogram 1	1	12976.057053298	12976.633497871	151.6	906.5	AU-AWBS03_20141204_054000.wav	76.062	AW14_AU_BS3
602	Waveform 1	1	12978.744985227	12979.292607571	103.2	458.1	AU-AWBS03_20141204_054000.wav	78.750	AW14_AU_BS3
602	Spectrogram 1	1	12978.744985227	12979.292607571	103.2	458.1	AU-AWBS03_20141204_054000.wav	78.750	AW14_AU_BS3
603	Waveform 1	1	12979.407896485	12979.984341058	119.4	509.7	AU-AWBS03_20141204_054000.wav	79.413	AW14_AU_BS3
603	Spectrogram 1	1	12979.407896485	12979.984341058	119.4	509.7	AU-AWBS03_20141204_054000.wav	79.413	AW14_AU_BS3
604	Waveform 1	1	12982.491874950	12982.953030608	183.9	661.3	AU-AWBS03_20141204_054000.wav	82.497	AW14_AU_BS3
604	Spectrogram 1	1	12982.491874950	12982.953030608	183.9	661.3	AU-AWBS03_20141204_054000.wav	82.497	AW14_AU_BS3
605	Waveform 1	1	12984.250030896	12984.740008783	103.2	461.3	AU-AWBS03_20141204_054000.wav	84.255	AW14_AU_BS3
605	Spectrogram 1	1	12984.250030896	12984.740008783	103.2	461.3	AU-AWBS03_20141204_054000.wav	84.255	AW14_AU_BS3
606	Waveform 1	1	12986.008186843	12986.209942444	90.3	732.3	AU-AWBS03_20141204_054000.wav	86.014	AW14_AU_BS3
606	Spectrogram 1	1	12986.008186843	12986.209942444	90.3	732.3	AU-AWBS03_20141204_054000.wav	86.014	AW14_AU_BS3
607	Waveform 1	1	12986.296409130	12986.584631416	80.6	712.9	AU-AWBS03_20141204_054000.wav	86.302	AW14_AU_BS3
607	Spectrogram 1	1	12986.296409130	12986.584631416	80.6	712.9	AU-AWBS03_20141204_054000.wav	86.302	AW14_AU_BS3
608	Waveform 1	1	12986.901675931	12987.391653818	167.7	719.4	AU-AWBS03_20141204_054000.wav	86.907	AW14_AU_BS3
608	Spectrogram 1	1	12986.901675931	12987.391653818	167.7	719.4	AU-AWBS03_20141204_054000.wav	86.907	AW14_AU_BS3
609	Waveform 1	1	12988.717476335	12989.120987536	90.3	506.5	AU-AWBS03_20141204_054000.wav	88.723	AW14_AU_BS3
609	Spectrogram 1	1	12988.717476335	12989.120987536	90.3	506.5	AU-AWBS03_20141204_054000.wav	88.723	AW14_AU_BS3
610	Waveform 1	1	12990.014476624	12990.360343368	138.7	506.5	AU-AWBS03_20141204_054000.wav	90.020	AW14_AU_BS3
610	Spectrogram 1	1	12990.014476624	12990.360343368	138.7	506.5	AU-AWBS03_20141204_054000.wav	90.020	AW14_AU_BS3
611	Waveform 1	1	12990.936787940	12991.282654684	132.3	667.7	AU-AWBS03_20141204_054000.wav	90.942	AW14_AU_BS3
611	Spectrogram 1	1	12990.936787940	12991.282654684	132.3	667.7	AU-AWBS03_20141204_054000.wav	90.942	AW14_AU_BS3
612	Waveform 1	1	12991.772632571	12992.176143772	161.3	680.6	AU-AWBS03_20141204_054000.wav	91.778	AW14_AU_BS3
612	Spectrogram 1	1	12991.772632571	12992.176143772	161.3	680.6	AU-AWBS03_20141204_054000.wav	91.778	AW14_AU_BS3
613	Waveform 1	1	12992.181120215	12992.699920331	161.3	671.0	AU-AWBS03_20141204_054000.wav	92.187	AW14_AU_BS3
613	Spectrogram 1	1	12992.181120215	12992.699920331	161.3	671.0	AU-AWBS03_20141204_054000.wav	92.187	AW14_AU_BS3
614	Waveform 1	1	12993.823987247	12994.342787363	71.0	725.8	AU-AWBS03_20141204_054000.wav	93.830	AW14_AU_BS3
614	Spectrogram 1	1	12993.823987247	12994.342787363	71.0	725.8	AU-AWBS03_20141204_054000.wav	93.830	AW14_AU_BS3
615	Waveform 1	1	12996.504454511	12996.965610169	106.5	683.9	AU-AWBS03_20141204_054000.wav	96.510	AW14_AU_BS3
615	Spectrogram 1	1	12996.504454511	12996.965610169	106.5	683.9	AU-AWBS03_20141204_054000.wav	96.510	AW14_AU_BS3
616	Waveform 1	1	12997.138543541	12997.513232513	100.0	632.3	AU-AWBS03_20141204_054000.wav	97.144	AW14_AU_BS3
616	Spectrogram 1	1	12997.138543541	12997.513232513	100.0	632.3	AU-AWBS03_20141204_054000.wav	97.144	AW14_AU_BS3
617	Waveform 1	1	12997.570876970	12998.003210400	100.0	645.2	AU-AWBS03_20141204_054000.wav	97.576	AW14_AU_BS3
617	Spectrogram 1	1	12997.570876970	12998.003210400	100.0	645.2	AU-AWBS03_20141204_054000.wav	97.576	AW14_AU_BS3
618	Waveform 1	1	12998.961808610	12999.336497582	90.3	554.8	AU-AWBS03_20141204_054000.wav	98.967	AW14_AU_BS3
618	Spectrogram 1	1	12998.961808610	12999.336497582	90.3	554.8	AU-AWBS03_20141204_054000.wav	98.967	AW14_AU_BS3
619	Waveform 1	1	13000.691142328	13001.238764672	103.2	654.8	AU-AWBS03_20141204_054000.wav	100.696	AW14_AU_BS3
619	Spectrogram 1	1	13000.691142328	13001.238764672	103.2	654.8	AU-AWBS03_20141204_054000.wav	100.696	AW14_AU_BS3
620	Waveform 1	1	13001.757564788	13002.218720446	77.4	645.2	AU-AWBS03_20141204_054000.wav	101.763	AW14_AU_BS3
620	Spectrogram 1	1	13001.757564788	13002.218720446	77.4	645.2	AU-AWBS03_20141204_054000.wav	101.763	AW14_AU_BS3
621	Waveform 1	1	13002.391653818	13002.852809476	112.9	619.4	AU-AWBS03_20141204_054000.wav	102.397	AW14_AU_BS3
621	Spectrogram 1	1	13002.391653818	13002.852809476	112.9	619.4	AU-AWBS03_20141204_054000.wav	102.397	AW14_AU_BS3
622	Waveform 1	1	13002.996920619	13003.429254049	164.5	632.3	AU-AWBS03_20141204_054000.wav	103.002	AW14_AU_BS3
622	Spectrogram 1	1	13002.996920619	13003.429254049	164.5	632.3	AU-AWBS03_20141204_054000.wav	103.002	AW14_AU_BS3
623	Waveform 1	1	13004.149809765	13004.610965423	141.9	577.4	AU-AWBS03_20141204_054000.wav	104.155	AW14_AU_BS3
623	Spectrogram 1	1	13004.149809765	13004.610965423	141.9	577.4	AU-AWBS03_20141204_054000.wav	104.155	AW14_AU_BS3
624	Waveform 1	1	13008.451786497	13008.999408841	158.1	571.0	AU-AWBS03_20141204_054000.wav	108.457	AW14_AU_BS3
624	Spectrogram 1	1	13008.451786497	13008.999408841	158.1	571.0	AU-AWBS03_20141204_054000.wav	108.457	AW14_AU_BS3
625	Waveform 1	1	13009.633497871	13010.267586901	93.5	277.4	AU-AWBS03_20141204_054000.wav	109.639	AW14_AU_BS3
625	Spectrogram 1	1	13009.633497871	13010.267586901	93.5	277.4	AU-AWBS03_20141204_054000.wav	109.639	AW14_AU_BS3
626	Waveform 1	1	13012.746298564	13013.495676508	93.5	593.5	AU-AWBS03_20141204_054000.wav	112.751	AW14_AU_BS3
626	Spectrogram 1	1	13012.746298564	13013.495676508	93.5	593.5	AU-AWBS03_20141204_054000.wav	112.751	AW14_AU_BS3
627	Waveform 1	1	13014.273876682	13014.907965712	138.7	590.3	AU-AWBS03_20141204_054000.wav	114.279	AW14_AU_BS3
627	Spectrogram 1	1	13014.273876682	13014.907965712	138.7	590.3	AU-AWBS03_20141204_054000.wav	114.279	AW14_AU_BS3
628	Waveform 1	1	13016.060854857	13016.608477201	100.0	645.2	AU-AWBS03_20141204_054000.wav	116.066	AW14_AU_BS3
628	Spectrogram 1	1	13016.060854857	13016.608477201	100.0	645.2	AU-AWBS03_20141204_054000.wav	116.066	AW14_AU_BS3
629	Waveform 1	1	13017.684852548	13018.059541520	129.0	612.9	AU-AWBS03_20141204_054000.wav	117.690	AW14_AU_BS3
629	Spectrogram 1	1	13017.684852548	13018.059541520	129.0	612.9	AU-AWBS03_20141204_054000.wav	117.690	AW14_AU_BS3
630	Waveform 1	1	13018.261297120	13018.549519407	119.4	625.8	AU-AWBS03_20141204_054000.wav	118.267	AW14_AU_BS3
630	Spectrogram 1	1	13018.261297120	13018.549519407	119.4	625.8	AU-AWBS03_20141204_054000.wav	118.267	AW14_AU_BS3
631	Waveform 1	1	13019.327719580	13019.760053010	132.3	706.5	AU-AWBS03_20141204_054000.wav	119.333	AW14_AU_BS3
631	Spectrogram 1	1	13019.327719580	13019.760053010	132.3	706.5	AU-AWBS03_20141204_054000.wav	119.333	AW14_AU_BS3
632	Waveform 1	1	13020.740008783	13021.258808899	64.5	722.6	AU-AWBS03_20141204_054000.wav	120.746	AW14_AU_BS3
632	Spectrogram 1	1	13020.740008783	13021.258808899	64.5	722.6	AU-AWBS03_20141204_054000.wav	120.746	AW14_AU_BS3
633	Waveform 1	1	13021.374097813	13021.835253471	83.9	561.3	AU-AWBS03_20141204_054000.wav	121.379	AW14_AU_BS3
633	Spectrogram 1	1	13021.374097813	13021.835253471	83.9	561.3	AU-AWBS03_20141204_054000.wav	121.379	AW14_AU_BS3
634	Waveform 1	1	13022.901675931	13023.276364903	145.2	906.5	AU-AWBS03_20141204_054000.wav	122.907	AW14_AU_BS3
634	Spectrogram 1	1	13022.901675931	13023.276364903	145.2	906.5	AU-AWBS03_20141204_054000.wav	122.907	AW14_AU_BS3
635	Waveform 1	1	13023.478120504	13023.939276162	93.5	841.9	AU-AWBS03_20141204_054000.wav	123.483	AW14_AU_BS3
635	Spectrogram 1	1	13023.478120504	13023.939276162	93.5	841.9	AU-AWBS03_20141204_054000.wav	123.483	AW14_AU_BS3
636	Waveform 1	1	13024.054565077	13024.486898506	74.2	822.6	AU-AWBS03_20141204_054000.wav	124.060	AW14_AU_BS3
636	Spectrogram 1	1	13024.054565077	13024.486898506	74.2	822.6	AU-AWBS03_20141204_054000.wav	124.060	AW14_AU_BS3
637	Waveform 1	1	13024.515720735	13024.976876393	71.0	722.6	AU-AWBS03_20141204_054000.wav	124.521	AW14_AU_BS3
637	Spectrogram 1	1	13024.515720735	13024.976876393	71.0	722.6	AU-AWBS03_20141204_054000.wav	124.521	AW14_AU_BS3
638	Waveform 1	1	13025.726254338	13026.100943310	87.1	654.8	AU-AWBS03_20141204_054000.wav	125.731	AW14_AU_BS3
638	Spectrogram 1	1	13025.726254338	13026.100943310	87.1	654.8	AU-AWBS03_20141204_054000.wav	125.731	AW14_AU_BS3
639	Waveform 1	1	13026.850321254	13027.282654684	245.2	671.0	AU-AWBS03_20141204_054000.wav	126.855	AW14_AU_BS3
639	Spectrogram 1	1	13026.850321254	13027.282654684	245.2	671.0	AU-AWBS03_20141204_054000.wav	126.855	AW14_AU_BS3
640	Waveform 1	1	13028.935474603	13029.396630261	54.8	754.8	AU-AWBS03_20141204_054000.wav	128.941	AW14_AU_BS3
640	Spectrogram 1	1	13028.935474603	13029.396630261	54.8	754.8	AU-AWBS03_20141204_054000.wav	128.941	AW14_AU_BS3
641	Waveform 1	1	13029.511919176	13029.973074834	106.5	735.5	AU-AWBS03_20141204_054000.wav	129.517	AW14_AU_BS3
641	Spectrogram 1	1	13029.511919176	13029.973074834	106.5	735.5	AU-AWBS03_20141204_054000.wav	129.517	AW14_AU_BS3
642	Waveform 1	1	13030.001897063	13030.405408264	112.9	800.0	AU-AWBS03_20141204_054000.wav	130.007	AW14_AU_BS3
642	Spectrogram 1	1	13030.001897063	13030.405408264	112.9	800.0	AU-AWBS03_20141204_054000.wav	130.007	AW14_AU_BS3
643	Waveform 1	1	13032.163564211	13032.653542097	119.4	622.6	AU-AWBS03_20141204_054000.wav	132.169	AW14_AU_BS3
643	Spectrogram 1	1	13032.163564211	13032.653542097	119.4	622.6	AU-AWBS03_20141204_054000.wav	132.169	AW14_AU_BS3
645	Waveform 1	1	13034.411698044	13034.786387017	119.4	574.2	AU-AWBS03_20141204_054000.wav	134.417	AW14_AU_BS3
645	Spectrogram 1	1	13034.411698044	13034.786387017	119.4	574.2	AU-AWBS03_20141204_054000.wav	134.417	AW14_AU_BS3
646	Waveform 1	1	13035.161075989	13035.708698333	96.8	754.8	AU-AWBS03_20141204_054000.wav	135.167	AW14_AU_BS3
646	Spectrogram 1	1	13035.161075989	13035.708698333	96.8	754.8	AU-AWBS03_20141204_054000.wav	135.167	AW14_AU_BS3
647	Waveform 1	1	13039.033207513	13039.772632571	112.9	780.6	AU-AWBS03_20141204_054000.wav	139.039	AW14_AU_BS3
647	Spectrogram 1	1	13039.033207513	13039.772632571	112.9	780.6	AU-AWBS03_20141204_054000.wav	139.039	AW14_AU_BS3
648	Waveform 1	1	13040.099629973	13040.676074545	64.5	800.0	AU-AWBS03_20141204_054000.wav	140.105	AW14_AU_BS3
648	Spectrogram 1	1	13040.099629973	13040.676074545	64.5	800.0	AU-AWBS03_20141204_054000.wav	140.105	AW14_AU_BS3
649	Waveform 1	1	13042.001897063	13042.463052721	261.3	706.5	AU-AWBS03_20141204_054000.wav	142.007	AW14_AU_BS3
649	Spectrogram 1	1	13042.001897063	13042.463052721	261.3	706.5	AU-AWBS03_20141204_054000.wav	142.007	AW14_AU_BS3
650	Waveform 1	1	13042.607163864	13043.068319522	80.6	658.1	AU-AWBS03_20141204_054000.wav	142.612	AW14_AU_BS3
650	Spectrogram 1	1	13042.607163864	13043.068319522	80.6	658.1	AU-AWBS03_20141204_054000.wav	142.612	AW14_AU_BS3
651	Waveform 1	1	13045.229986670	13045.806431243	125.8	712.9	AU-AWBS03_20141204_054000.wav	145.235	AW14_AU_BS3
651	Spectrogram 1	1	13045.229986670	13045.806431243	125.8	712.9	AU-AWBS03_20141204_054000.wav	145.235	AW14_AU_BS3
652	Waveform 1	1	13047.766342790	13048.544542963	77.4	706.5	AU-AWBS03_20141204_054000.wav	147.771	AW14_AU_BS3
652	Spectrogram 1	1	13047.766342790	13048.544542963	77.4	706.5	AU-AWBS03_20141204_054000.wav	147.771	AW14_AU_BS3
653	Waveform 1	1	13049.438032051	13050.216232224	41.9	667.7	AU-AWBS03_20141204_054000.wav	149.443	AW14_AU_BS3
653	Spectrogram 1	1	13049.438032051	13050.216232224	41.9	667.7	AU-AWBS03_20141204_054000.wav	149.443	AW14_AU_BS3
654	Waveform 1	1	13050.619743425	13051.542054742	35.5	738.7	AU-AWBS03_20141204_054000.wav	150.625	AW14_AU_BS3
654	Spectrogram 1	1	13050.619743425	13051.542054742	35.5	738.7	AU-AWBS03_20141204_054000.wav	150.625	AW14_AU_BS3
655	Waveform 1	1	13053.278853125	13053.682364326	154.8	800.0	AU-AWBS03_20141204_054000.wav	153.284	AW14_AU_BS3
655	Spectrogram 1	1	13053.278853125	13053.682364326	154.8	800.0	AU-AWBS03_20141204_054000.wav	153.284	AW14_AU_BS3
656	Waveform 1	1	13055.872853702	13056.593409418	90.3	858.1	AU-AWBS03_20141204_054000.wav	155.878	AW14_AU_BS3
656	Spectrogram 1	1	13055.872853702	13056.593409418	90.3	858.1	AU-AWBS03_20141204_054000.wav	155.878	AW14_AU_BS3
657	Waveform 1	1	13058.330207802	13058.935474603	93.5	480.6	AU-AWBS03_20141204_054000.wav	158.335	AW14_AU_BS3
657	Spectrogram 1	1	13058.330207802	13058.935474603	93.5	480.6	AU-AWBS03_20141204_054000.wav	158.335	AW14_AU_BS3
658	Waveform 1	1	13061.125963980	13061.817697467	38.7	912.9	AU-AWBS03_20141204_054000.wav	161.131	AW14_AU_BS3
658	Spectrogram 1	1	13061.125963980	13061.817697467	38.7	912.9	AU-AWBS03_20141204_054000.wav	161.131	AW14_AU_BS3
659	Waveform 1	1	13064.555809187	13065.506942732	90.3	900.0	AU-AWBS03_20141204_054000.wav	164.561	AW14_AU_BS3
659	Spectrogram 1	1	13064.555809187	13065.506942732	90.3	900.0	AU-AWBS03_20141204_054000.wav	164.561	AW14_AU_BS3
660	Waveform 1	1	13067.178631993	13067.812721023	112.9	509.7	AU-AWBS03_20141204_054000.wav	167.184	AW14_AU_BS3
660	Spectrogram 1	1	13067.178631993	13067.812721023	112.9	509.7	AU-AWBS03_20141204_054000.wav	167.184	AW14_AU_BS3
661	Waveform 1	1	13068.100943310	13068.648565654	209.7	545.2	AU-AWBS03_20141204_054000.wav	168.106	AW14_AU_BS3
661	Spectrogram 1	1	13068.100943310	13068.648565654	209.7	545.2	AU-AWBS03_20141204_054000.wav	168.106	AW14_AU_BS3
662	Waveform 1	1	13069.714988114	13070.204966000	190.3	558.1	AU-AWBS03_20141204_054000.wav	169.720	AW14_AU_BS3
662	Spectrogram 1	1	13069.714988114	13070.204966000	190.3	558.1	AU-AWBS03_20141204_054000.wav	169.720	AW14_AU_BS3
663	Waveform 1	1	13070.702408552	13071.019453067	219.4	590.3	AU-AWBS03_20141204_054000.wav	170.708	AW14_AU_BS3
663	Spectrogram 1	1	13070.702408552	13071.019453067	219.4	590.3	AU-AWBS03_20141204_054000.wav	170.708	AW14_AU_BS3
664	Waveform 1	1	13071.336497582	13071.567075411	96.8	583.9	AU-AWBS03_20141204_054000.wav	171.342	AW14_AU_BS3
664	Spectrogram 1	1	13071.336497582	13071.567075411	96.8	583.9	AU-AWBS03_20141204_054000.wav	171.342	AW14_AU_BS3
665	Waveform 1	1	13071.624719869	13072.085875527	109.7	806.5	AU-AWBS03_20141204_054000.wav	171.630	AW14_AU_BS3
665	Spectrogram 1	1	13071.624719869	13072.085875527	109.7	806.5	AU-AWBS03_20141204_054000.wav	171.630	AW14_AU_BS3
666	Waveform 1	1	13072.604675642	13073.037009072	222.6	554.8	AU-AWBS03_20141204_054000.wav	172.610	AW14_AU_BS3
666	Spectrogram 1	1	13072.604675642	13073.037009072	222.6	554.8	AU-AWBS03_20141204_054000.wav	172.610	AW14_AU_BS3
667	Waveform 1	1	13073.209942444	13073.901675931	96.8	845.2	AU-AWBS03_20141204_054000.wav	173.215	AW14_AU_BS3
667	Spectrogram 1	1	13073.209942444	13073.901675931	96.8	845.2	AU-AWBS03_20141204_054000.wav	173.215	AW14_AU_BS3
668	Waveform 1	1	13074.881631705	13075.371609592	96.8	871.0	AU-AWBS03_20141204_054000.wav	174.887	AW14_AU_BS3
668	Spectrogram 1	1	13074.881631705	13075.371609592	96.8	871.0	AU-AWBS03_20141204_054000.wav	174.887	AW14_AU_BS3
669	Waveform 1	1	13076.207454222	13076.841543252	80.6	461.3	AU-AWBS03_20141204_054000.wav	176.213	AW14_AU_BS3
669	Spectrogram 1	1	13076.207454222	13076.841543252	80.6	461.3	AU-AWBS03_20141204_054000.wav	176.213	AW14_AU_BS3
670	Waveform 1	1	13077.970586612	13078.431742271	58.1	454.8	AU-AWBS03_20141204_054000.wav	177.976	AW14_AU_BS3
670	Spectrogram 1	1	13077.970586612	13078.431742271	58.1	454.8	AU-AWBS03_20141204_054000.wav	177.976	AW14_AU_BS3
671	Waveform 1	1	13079.152297986	13079.786387017	177.4	532.3	AU-AWBS03_20141204_054000.wav	179.158	AW14_AU_BS3
671	Spectrogram 1	1	13079.152297986	13079.786387017	177.4	532.3	AU-AWBS03_20141204_054000.wav	179.158	AW14_AU_BS3
672	Waveform 1	1	13079.988142617	13080.593409418	158.1	374.2	AU-AWBS03_20141204_054000.wav	179.994	AW14_AU_BS3
672	Spectrogram 1	1	13079.988142617	13080.593409418	158.1	374.2	AU-AWBS03_20141204_054000.wav	179.994	AW14_AU_BS3
674	Waveform 1	1	13081.486898506	13082.120987536	141.9	561.3	AU-AWBS03_20141204_054000.wav	181.492	AW14_AU_BS3
