Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Mooring
213	Spectrogram 1	1	14604.427946920	14605.360148414	61.0	144.0	54.428	AU-BS02a_20160724_164730.wav	BS16_AU_02a
214	Waveform 1	1	14638.885558867	14639.669455577	47.2	120.9	88.886	AU-BS02a_20160724_164730.wav	BS16_AU_02a
214	Spectrogram 1	1	14638.885558867	14639.669455577	47.2	120.9	88.886	AU-BS02a_20160724_164730.wav	BS16_AU_02a
215	Waveform 1	1	14749.067757817	14750.169450490	51.8	164.7	49.068	AU-BS02a_20160725_071000.wav	BS16_AU_02a
215	Spectrogram 1	1	14749.067757817	14750.169450490	51.8	164.7	49.068	AU-BS02a_20160725_071000.wav	BS16_AU_02a
216	Waveform 1	1	14917.444863486	14918.440624172	88.7	162.4	217.445	AU-BS02a_20160725_071000.wav	BS16_AU_02a
216	Spectrogram 1	1	14917.444863486	14918.440624172	88.7	162.4	217.445	AU-BS02a_20160725_071000.wav	BS16_AU_02a
217	Waveform 1	1	14970.555034788	14971.635541065	65.6	185.4	45.555	AU-BS02a_20160725_071345.wav	BS16_AU_02a
217	Spectrogram 1	1	14970.555034788	14971.635541065	65.6	185.4	45.555	AU-BS02a_20160725_071345.wav	BS16_AU_02a
218	Waveform 1	1	15059.805072935	15060.864392814	54.1	146.3	134.805	AU-BS02a_20160725_071345.wav	BS16_AU_02a
218	Spectrogram 1	1	15059.805072935	15060.864392814	54.1	146.3	134.805	AU-BS02a_20160725_071345.wav	BS16_AU_02a
219	Waveform 1	1	15296.779606534	15297.584689641	114.0	183.1	146.780	AU-BS02a_20160725_075000.wav	BS16_AU_02a
219	Spectrogram 1	1	15296.779606534	15297.584689641	114.0	183.1	146.780	AU-BS02a_20160725_075000.wav	BS16_AU_02a
220	Waveform 1	1	15369.707589058	15370.682163346	88.7	169.3	219.708	AU-BS02a_20160725_075000.wav	BS16_AU_02a
220	Spectrogram 1	1	15369.707589058	15370.682163346	88.7	169.3	219.708	AU-BS02a_20160725_075000.wav	BS16_AU_02a
221	Waveform 1	1	15381.283891624	15382.173720322	67.9	125.5	6.284	AU-BS02a_20160725_075730.wav	BS16_AU_02a
221	Spectrogram 1	1	15381.283891624	15382.173720322	67.9	125.5	6.284	AU-BS02a_20160725_075730.wav	BS16_AU_02a
222	Waveform 1	1	15556.427926575	15557.995719996	28.8	132.4	31.428	AU-BS02a_20160729_061730.wav	BS16_AU_02a
222	Spectrogram 1	1	15556.427926575	15557.995719996	28.8	132.4	31.428	AU-BS02a_20160729_061730.wav	BS16_AU_02a
223	Waveform 1	1	15573.809302077	15575.461841088	49.5	134.7	48.809	AU-BS02a_20160729_061730.wav	BS16_AU_02a
223	Spectrogram 1	1	15573.809302077	15575.461841088	49.5	134.7	48.809	AU-BS02a_20160729_061730.wav	BS16_AU_02a
224	Waveform 1	1	15615.724525969	15617.016896221	70.2	130.1	90.725	AU-BS02a_20160729_061730.wav	BS16_AU_02a
224	Spectrogram 1	1	15615.724525969	15617.016896221	70.2	130.1	90.725	AU-BS02a_20160729_061730.wav	BS16_AU_02a
225	Waveform 1	1	15651.741493398	15652.885558867	47.2	148.6	126.742	AU-BS02a_20160729_061730.wav	BS16_AU_02a
225	Spectrogram 1	1	15651.741493398	15652.885558867	47.2	148.6	126.742	AU-BS02a_20160729_061730.wav	BS16_AU_02a
226	Waveform 1	1	15678.572002217	15679.737254083	47.2	134.7	3.572	AU-BS02a_20160729_062000.wav	BS16_AU_02a
226	Spectrogram 1	1	15678.572002217	15679.737254083	47.2	134.7	3.572	AU-BS02a_20160729_062000.wav	BS16_AU_02a
227	Waveform 1	1	15701.144045124	15701.949128232	61.0	102.5	26.144	AU-BS02a_20160729_062000.wav	BS16_AU_02a
227	Spectrogram 1	1	15701.144045124	15701.949128232	61.0	102.5	26.144	AU-BS02a_20160729_062000.wav	BS16_AU_02a
228	Waveform 1	1	15733.588949300	15735.644029865	47.2	144.0	58.589	AU-BS02a_20160729_062000.wav	BS16_AU_02a
228	Spectrogram 1	1	15733.588949300	15735.644029865	47.2	144.0	58.589	AU-BS02a_20160729_062000.wav	BS16_AU_02a
229	Waveform 1	1	15902.516931825	15904.254216426	47.2	104.8	2.517	AU-BS02a_20160729_062345.wav	BS16_AU_02a
229	Spectrogram 1	1	15902.516931825	15904.254216426	47.2	104.8	2.517	AU-BS02a_20160729_062345.wav	BS16_AU_02a
230	Waveform 1	1	15984.682183691	15985.762689968	54.1	120.9	84.682	AU-BS02a_20160729_062345.wav	BS16_AU_02a
230	Spectrogram 1	1	15984.682183691	15985.762689968	54.1	120.9	84.682	AU-BS02a_20160729_062345.wav	BS16_AU_02a
231	Waveform 1	1	16209.071997131	16210.449112973	84.1	190.0	84.072	AU-BS02a_20160731_084345.wav	BS16_AU_02a
231	Spectrogram 1	1	16209.071997131	16210.449112973	84.1	190.0	84.072	AU-BS02a_20160731_084345.wav	BS16_AU_02a
232	Waveform 1	1	16228.423707606	16228.889808353	70.2	130.1	103.424	AU-BS02a_20160731_084345.wav	BS16_AU_02a
232	Spectrogram 1	1	16228.423707606	16228.889808353	70.2	130.1	103.424	AU-BS02a_20160731_084345.wav	BS16_AU_02a
233	Waveform 1	1	16251.038123309	16251.652528838	70.2	150.9	126.038	AU-BS02a_20160731_084345.wav	BS16_AU_02a
233	Spectrogram 1	1	16251.038123309	16251.652528838	70.2	150.9	126.038	AU-BS02a_20160731_084345.wav	BS16_AU_02a
234	Waveform 1	1	16411.046601937	16411.830498647	102.5	169.3	61.047	AU-BS02a_20160731_132730.wav	BS16_AU_02a
234	Spectrogram 1	1	16411.046601937	16411.830498647	102.5	169.3	61.047	AU-BS02a_20160731_132730.wav	BS16_AU_02a
235	Waveform 1	1	16472.440654690	16473.372856183	77.1	160.1	122.441	AU-BS02a_20160731_132730.wav	BS16_AU_02a
235	Spectrogram 1	1	16472.440654690	16473.372856183	77.1	160.1	122.441	AU-BS02a_20160731_132730.wav	BS16_AU_02a
236	Waveform 1	1	16699.902495778	16700.453342114	70.2	134.7	199.902	AU-BS02a_20160801_001000.wav	BS16_AU_02a
236	Spectrogram 1	1	16699.902495778	16700.453342114	70.2	134.7	199.902	AU-BS02a_20160801_001000.wav	BS16_AU_02a
237	Waveform 1	1	16736.360158586	16737.504224055	56.4	162.4	11.360	AU-BS02a_20160801_001345.wav	BS16_AU_02a
237	Spectrogram 1	1	16736.360158586	16737.504224055	56.4	162.4	11.360	AU-BS02a_20160801_001345.wav	BS16_AU_02a
238	Waveform 1	1	16771.898276809	16772.427936748	97.9	148.6	46.898	AU-BS02a_20160801_001345.wav	BS16_AU_02a
238	Spectrogram 1	1	16771.898276809	16772.427936748	97.9	148.6	46.898	AU-BS02a_20160801_001345.wav	BS16_AU_02a
239	Waveform 1	1	16837.093193701	16838.216072772	58.7	111.7	112.093	AU-BS02a_20160801_001345.wav	BS16_AU_02a
239	Spectrogram 1	1	16837.093193701	16838.216072772	58.7	111.7	112.093	AU-BS02a_20160801_001345.wav	BS16_AU_02a
240	Waveform 1	1	16862.144045124	16862.843196244	54.1	132.4	137.144	AU-BS02a_20160801_001345.wav	BS16_AU_02a
240	Spectrogram 1	1	16862.144045124	16862.843196244	54.1	132.4	137.144	AU-BS02a_20160801_001345.wav	BS16_AU_02a
241	Waveform 1	1	16877.906724919	16878.499944051	58.7	134.7	152.907	AU-BS02a_20160801_001345.wav	BS16_AU_02a
241	Spectrogram 1	1	16877.906724919	16878.499944051	58.7	134.7	152.907	AU-BS02a_20160801_001345.wav	BS16_AU_02a
242	Waveform 1	1	17067.097402497	17067.796553617	88.7	180.8	117.097	AU-BS02a_20160801_040730.wav	BS16_AU_02a
242	Spectrogram 1	1	17067.097402497	17067.796553617	88.7	180.8	117.097	AU-BS02a_20160801_040730.wav	BS16_AU_02a
243	Waveform 1	1	17157.216082945	17158.169470836	86.4	178.5	57.216	AU-BS02a_20160801_041000.wav	BS16_AU_02a
243	Spectrogram 1	1	17157.216082945	17158.169470836	86.4	178.5	57.216	AU-BS02a_20160801_041000.wav	BS16_AU_02a
244	Waveform 1	1	17208.906765609	17209.817780705	79.4	187.7	108.907	AU-BS02a_20160801_041000.wav	BS16_AU_02a
244	Spectrogram 1	1	17208.906765609	17209.817780705	79.4	187.7	108.907	AU-BS02a_20160801_041000.wav	BS16_AU_02a
245	Waveform 1	1	17266.635571582	17267.440654690	67.9	183.1	166.636	AU-BS02a_20160801_041000.wav	BS16_AU_02a
245	Spectrogram 1	1	17266.635571582	17267.440654690	67.9	183.1	166.636	AU-BS02a_20160801_041000.wav	BS16_AU_02a
246	Waveform 1	1	17359.690631802	17360.326223729	86.4	171.6	34.691	AU-BS02a_20160801_042730.wav	BS16_AU_02a
246	Spectrogram 1	1	17359.690631802	17360.326223729	86.4	171.6	34.691	AU-BS02a_20160801_042730.wav	BS16_AU_02a
247	Waveform 1	1	17418.288080075	17418.711808027	95.6	155.5	93.288	AU-BS02a_20160801_042730.wav	BS16_AU_02a
247	Spectrogram 1	1	17418.288080075	17418.711808027	95.6	155.5	93.288	AU-BS02a_20160801_042730.wav	BS16_AU_02a
248	Waveform 1	1	17464.533889081	17465.444904177	81.7	208.5	139.534	AU-BS02a_20160801_042730.wav	BS16_AU_02a
248	Spectrogram 1	1	17464.533889081	17465.444904177	81.7	208.5	139.534	AU-BS02a_20160801_042730.wav	BS16_AU_02a
249	Waveform 1	1	17524.254216426	17524.974553943	107.1	169.3	49.254	AU-BS02a_20160801_043000.wav	BS16_AU_02a
249	Spectrogram 1	1	17524.254216426	17524.974553943	107.1	169.3	49.254	AU-BS02a_20160801_043000.wav	BS16_AU_02a
250	Waveform 1	1	17547.249987284	17548.033883995	72.5	203.9	72.250	AU-BS02a_20160801_043000.wav	BS16_AU_02a
250	Spectrogram 1	1	17547.249987284	17548.033883995	72.5	203.9	72.250	AU-BS02a_20160801_043000.wav	BS16_AU_02a
251	Waveform 1	1	17597.627113299	17598.241518829	93.3	173.9	122.627	AU-BS02a_20160801_043000.wav	BS16_AU_02a
251	Spectrogram 1	1	17597.627113299	17598.241518829	93.3	173.9	122.627	AU-BS02a_20160801_043000.wav	BS16_AU_02a
252	Waveform 1	1	17637.127087868	17638.122848554	93.3	206.2	162.127	AU-BS02a_20160801_043000.wav	BS16_AU_02a
252	Spectrogram 1	1	17637.127087868	17638.122848554	93.3	206.2	162.127	AU-BS02a_20160801_043000.wav	BS16_AU_02a
253	Waveform 1	1	17660.398281895	17661.351669786	88.7	201.6	185.398	AU-BS02a_20160801_043000.wav	BS16_AU_02a
253	Spectrogram 1	1	17660.398281895	17661.351669786	88.7	201.6	185.398	AU-BS02a_20160801_043000.wav	BS16_AU_02a
254	Waveform 1	1	17754.978762740	17755.571981872	91.0	194.7	54.979	AU-BS02a_20160801_044345.wav	BS16_AU_02a
254	Spectrogram 1	1	17754.978762740	17755.571981872	91.0	194.7	54.979	AU-BS02a_20160801_044345.wav	BS16_AU_02a
255	Waveform 1	1	17783.334692185	17783.991470509	91.0	167.0	83.335	AU-BS02a_20160801_044345.wav	BS16_AU_02a
255	Spectrogram 1	1	17783.334692185	17783.991470509	91.0	167.0	83.335	AU-BS02a_20160801_044345.wav	BS16_AU_02a
256	Waveform 1	1	17814.135586841	17815.067788334	91.0	164.7	114.136	AU-BS02a_20160801_044345.wav	BS16_AU_02a
256	Spectrogram 1	1	17814.135586841	17815.067788334	91.0	164.7	114.136	AU-BS02a_20160801_044345.wav	BS16_AU_02a
257	Waveform 1	1	17830.258435395	17831.021145707	74.8	164.7	130.258	AU-BS02a_20160801_044345.wav	BS16_AU_02a
257	Spectrogram 1	1	17830.258435395	17831.021145707	74.8	164.7	130.258	AU-BS02a_20160801_044345.wav	BS16_AU_02a
258	Waveform 1	1	17858.423687261	17859.673684718	81.7	173.9	158.424	AU-BS02a_20160801_044345.wav	BS16_AU_02a
258	Spectrogram 1	1	17858.423687261	17859.673684718	81.7	173.9	158.424	AU-BS02a_20160801_044345.wav	BS16_AU_02a
259	Waveform 1	1	17870.190667406	17871.080496104	65.6	162.4	170.191	AU-BS02a_20160801_044345.wav	BS16_AU_02a
259	Spectrogram 1	1	17870.190667406	17871.080496104	65.6	162.4	170.191	AU-BS02a_20160801_044345.wav	BS16_AU_02a
260	Waveform 1	1	17893.991521372	17895.050841251	81.7	192.3	193.992	AU-BS02a_20160801_044345.wav	BS16_AU_02a
260	Spectrogram 1	1	17893.991521372	17895.050841251	81.7	192.3	193.992	AU-BS02a_20160801_044345.wav	BS16_AU_02a
261	Waveform 1	1	17942.177918946	17943.067747644	100.2	173.9	17.178	AU-BS02a_20160801_044730.wav	BS16_AU_02a
261	Spectrogram 1	1	17942.177918946	17943.067747644	100.2	173.9	17.178	AU-BS02a_20160801_044730.wav	BS16_AU_02a
262	Waveform 1	1	17973.584689641	17974.495704737	93.3	178.5	48.585	AU-BS02a_20160801_044730.wav	BS16_AU_02a
262	Spectrogram 1	1	17973.584689641	17974.495704737	93.3	178.5	48.585	AU-BS02a_20160801_044730.wav	BS16_AU_02a
263	Waveform 1	1	17995.711818199	17996.538087705	74.8	153.2	70.712	AU-BS02a_20160801_044730.wav	BS16_AU_02a
263	Spectrogram 1	1	17995.711818199	17996.538087705	74.8	153.2	70.712	AU-BS02a_20160801_044730.wav	BS16_AU_02a
264	Waveform 1	1	18069.529629422	18070.355898927	81.7	125.5	144.530	AU-BS02a_20160801_044730.wav	BS16_AU_02a
264	Spectrogram 1	1	18069.529629422	18070.355898927	81.7	125.5	144.530	AU-BS02a_20160801_044730.wav	BS16_AU_02a
265	Waveform 1	1	18081.381355156	18082.165251867	74.8	185.4	6.381	AU-BS02a_20160801_045000.wav	BS16_AU_02a
265	Spectrogram 1	1	18081.381355156	18082.165251867	74.8	185.4	6.381	AU-BS02a_20160801_045000.wav	BS16_AU_02a
266	Waveform 1	1	18219.177959636	18219.983042744	67.9	144.0	144.178	AU-BS02a_20160801_045000.wav	BS16_AU_02a
266	Spectrogram 1	1	18219.177959636	18219.983042744	67.9	144.0	144.178	AU-BS02a_20160801_045000.wav	BS16_AU_02a
267	Waveform 1	1	18234.834707443	18235.512672166	86.4	178.5	159.835	AU-BS02a_20160801_045000.wav	BS16_AU_02a
267	Spectrogram 1	1	18234.834707443	18235.512672166	86.4	178.5	159.835	AU-BS02a_20160801_045000.wav	BS16_AU_02a
268	Waveform 1	1	18332.495745427	18333.809302077	88.7	233.8	32.496	AU-BS02a_20160801_045345.wav	BS16_AU_02a
268	Spectrogram 1	1	18332.495745427	18333.809302077	88.7	233.8	32.496	AU-BS02a_20160801_045345.wav	BS16_AU_02a
269	Waveform 1	1	18421.038102964	18421.843186071	56.4	137.0	121.038	AU-BS02a_20160801_045345.wav	BS16_AU_02a
269	Spectrogram 1	1	18421.038102964	18421.843186071	56.4	137.0	121.038	AU-BS02a_20160801_045345.wav	BS16_AU_02a
270	Waveform 1	1	18436.576261876	18437.423717779	67.9	144.0	136.576	AU-BS02a_20160801_045345.wav	BS16_AU_02a
270	Spectrogram 1	1	18436.576261876	18437.423717779	67.9	144.0	136.576	AU-BS02a_20160801_045345.wav	BS16_AU_02a
271	Waveform 1	1	18468.016936911	18468.567783248	114.0	192.3	168.017	AU-BS02a_20160801_045345.wav	BS16_AU_02a
271	Spectrogram 1	1	18468.016936911	18468.567783248	114.0	192.3	168.017	AU-BS02a_20160801_045345.wav	BS16_AU_02a
272	Waveform 1	1	18540.915203547	18542.038082618	91.0	203.9	15.915	AU-BS02a_20160801_045730.wav	BS16_AU_02a
272	Spectrogram 1	1	18540.915203547	18542.038082618	91.0	203.9	15.915	AU-BS02a_20160801_045730.wav	BS16_AU_02a
273	Waveform 1	1	18750.601657070	18751.788095334	72.5	173.9	75.602	AU-BS02a_20160801_050000.wav	BS16_AU_02a
273	Spectrogram 1	1	18750.601657070	18751.788095334	72.5	173.9	75.602	AU-BS02a_20160801_050000.wav	BS16_AU_02a
274	Waveform 1	1	18801.317765446	18802.207594144	70.2	148.6	126.318	AU-BS02a_20160801_050000.wav	BS16_AU_02a
274	Spectrogram 1	1	18801.317765446	18802.207594144	70.2	148.6	126.318	AU-BS02a_20160801_050000.wav	BS16_AU_02a
275	Waveform 1	1	18836.644019693	18837.491475596	127.8	197.0	161.644	AU-BS02a_20160801_050000.wav	BS16_AU_02a
275	Spectrogram 1	1	18836.644019693	18837.491475596	127.8	197.0	161.644	AU-BS02a_20160801_050000.wav	BS16_AU_02a
276	Waveform 1	1	18917.283850934	18918.258425222	72.5	150.9	17.284	AU-BS02a_20160801_050345.wav	BS16_AU_02a
276	Spectrogram 1	1	18917.283850934	18918.258425222	72.5	150.9	17.284	AU-BS02a_20160801_050345.wav	BS16_AU_02a
277	Waveform 1	1	18934.474548857	18935.427936748	91.0	250.0	34.475	AU-BS02a_20160801_050345.wav	BS16_AU_02a
277	Spectrogram 1	1	18934.474548857	18935.427936748	91.0	250.0	34.475	AU-BS02a_20160801_050345.wav	BS16_AU_02a
278	Waveform 1	1	18989.216072772	18989.999969482	56.4	185.4	89.216	AU-BS02a_20160801_050345.wav	BS16_AU_02a
278	Spectrogram 1	1	18989.216072772	18989.999969482	56.4	185.4	89.216	AU-BS02a_20160801_050345.wav	BS16_AU_02a
279	Waveform 1	1	19036.394052753	19037.241508656	65.6	201.6	136.394	AU-BS02a_20160801_050345.wav	BS16_AU_02a
279	Spectrogram 1	1	19036.394052753	19037.241508656	65.6	201.6	136.394	AU-BS02a_20160801_050345.wav	BS16_AU_02a
280	Waveform 1	1	19079.410969319	19080.067747644	84.1	164.7	179.411	AU-BS02a_20160801_050345.wav	BS16_AU_02a
280	Spectrogram 1	1	19079.410969319	19080.067747644	84.1	164.7	179.411	AU-BS02a_20160801_050345.wav	BS16_AU_02a
281	Waveform 1	1	19109.271132992	19109.949097714	111.7	187.7	209.271	AU-BS02a_20160801_050345.wav	BS16_AU_02a
281	Spectrogram 1	1	19109.271132992	19109.949097714	111.7	187.7	209.271	AU-BS02a_20160801_050345.wav	BS16_AU_02a
282	Waveform 1	1	19146.618624499	19147.550825992	74.8	173.9	21.619	AU-BS02a_20160801_050730.wav	BS16_AU_02a
282	Spectrogram 1	1	19146.618624499	19147.550825992	74.8	173.9	21.619	AU-BS02a_20160801_050730.wav	BS16_AU_02a
283	Waveform 1	1	19228.550825992	19229.355909100	81.7	250.0	103.551	AU-BS02a_20160801_050730.wav	BS16_AU_02a
283	Spectrogram 1	1	19228.550825992	19229.355909100	81.7	250.0	103.551	AU-BS02a_20160801_050730.wav	BS16_AU_02a
284	Waveform 1	1	19285.410989664	19286.194886375	86.4	171.6	10.411	AU-BS02a_20160801_051000.wav	BS16_AU_02a
284	Spectrogram 1	1	19285.410989664	19286.194886375	86.4	171.6	10.411	AU-BS02a_20160801_051000.wav	BS16_AU_02a
285	Waveform 1	1	19323.131306837	19324.084694728	81.7	199.3	48.131	AU-BS02a_20160801_051000.wav	BS16_AU_02a
285	Spectrogram 1	1	19323.131306837	19324.084694728	81.7	199.3	48.131	AU-BS02a_20160801_051000.wav	BS16_AU_02a
286	Waveform 1	1	19435.822030191	19437.072027648	97.9	238.4	160.822	AU-BS02a_20160801_051000.wav	BS16_AU_02a
286	Spectrogram 1	1	19435.822030191	19437.072027648	97.9	238.4	160.822	AU-BS02a_20160801_051000.wav	BS16_AU_02a
287	Waveform 1	1	19522.860153500	19524.088964559	58.7	123.2	22.860	AU-BS02a_20160801_051345.wav	BS16_AU_02a
287	Spectrogram 1	1	19522.860153500	19524.088964559	58.7	123.2	22.860	AU-BS02a_20160801_051345.wav	BS16_AU_02a
288	Waveform 1	1	19737.610156043	19738.372866356	81.7	162.4	12.610	AU-BS02a_20160801_091000.wav	BS16_AU_02a
288	Spectrogram 1	1	19737.610156043	19738.372866356	81.7	162.4	12.610	AU-BS02a_20160801_091000.wav	BS16_AU_02a
289	Waveform 1	1	20042.004208796	20042.470309543	74.8	171.6	92.004	AU-BS02a_20160801_091345.wav	BS16_AU_02a
289	Spectrogram 1	1	20042.004208796	20042.470309543	74.8	171.6	92.004	AU-BS02a_20160801_091345.wav	BS16_AU_02a
290	Waveform 1	1	20253.110150957	20254.254216426	81.7	183.1	78.110	AU-BS02a_20160802_052000.wav	BS16_AU_02a
290	Spectrogram 1	1	20253.110150957	20254.254216426	81.7	183.1	78.110	AU-BS02a_20160802_052000.wav	BS16_AU_02a
291	Waveform 1	1	20462.775418082	20463.728805973	116.3	173.9	62.775	AU-BS02a_20160802_052345.wav	BS16_AU_02a
291	Spectrogram 1	1	20462.775418082	20463.728805973	116.3	173.9	62.775	AU-BS02a_20160802_052345.wav	BS16_AU_02a
292	Waveform 1	1	20654.762700140	20655.991511199	86.4	183.1	29.763	AU-BS02a_20160802_052730.wav	BS16_AU_02a
292	Spectrogram 1	1	20654.762700140	20655.991511199	86.4	183.1	29.763	AU-BS02a_20160802_052730.wav	BS16_AU_02a
293	Waveform 1	1	20970.427916403	20971.699100257	100.2	217.7	195.428	AU-BS02a_20160802_100345.wav	BS16_AU_02a
293	Spectrogram 1	1	20970.427916403	20971.699100257	100.2	217.7	195.428	AU-BS02a_20160802_100345.wav	BS16_AU_02a
294	Waveform 1	1	21094.961836001	21095.809291904	84.1	185.4	94.962	AU-BS02a_20160802_101730.wav	BS16_AU_02a
294	Spectrogram 1	1	21094.961836001	21095.809291904	84.1	185.4	94.962	AU-BS02a_20160802_101730.wav	BS16_AU_02a
295	Waveform 1	1	21211.372835838	21212.644019693	104.8	201.6	61.373	AU-BS02a_20160802_104730.wav	BS16_AU_02a
295	Spectrogram 1	1	21211.372835838	21212.644019693	104.8	201.6	61.373	AU-BS02a_20160802_104730.wav	BS16_AU_02a
296	Waveform 1	1	21305.474559030	21306.343201330	104.8	185.4	5.475	AU-BS02a_20160802_111730.wav	BS16_AU_02a
296	Spectrogram 1	1	21305.474559030	21306.343201330	104.8	185.4	5.475	AU-BS02a_20160802_111730.wav	BS16_AU_02a
297	Waveform 1	1	21450.898266636	21451.999959310	91.0	194.7	0.898	AU-BS02a_20160804_123345.wav	BS16_AU_02a
297	Spectrogram 1	1	21450.898266636	21451.999959310	91.0	194.7	0.898	AU-BS02a_20160804_123345.wav	BS16_AU_02a
298	Waveform 1	1	21681.313546477	21682.436425548	84.1	167.0	6.314	AU-BS02a_20160804_220730.wav	BS16_AU_02a
298	Spectrogram 1	1	21681.313546477	21682.436425548	84.1	167.0	6.314	AU-BS02a_20160804_220730.wav	BS16_AU_02a
299	Waveform 1	1	21768.605906557	21769.686412833	84.1	197.0	93.606	AU-BS02a_20160804_220730.wav	BS16_AU_02a
299	Spectrogram 1	1	21768.605906557	21769.686412833	84.1	197.0	93.606	AU-BS02a_20160804_220730.wav	BS16_AU_02a
300	Waveform 1	1	21805.563513416	21806.516901307	61.0	155.5	130.564	AU-BS02a_20160804_220730.wav	BS16_AU_02a
300	Spectrogram 1	1	21805.563513416	21806.516901307	61.0	155.5	130.564	AU-BS02a_20160804_220730.wav	BS16_AU_02a
301	Waveform 1	1	21955.529639594	21956.716077858	93.3	256.9	130.530	AU-BS02a_20160805_080345.wav	BS16_AU_02a
301	Spectrogram 1	1	21955.529639594	21956.716077858	93.3	256.9	130.530	AU-BS02a_20160805_080345.wav	BS16_AU_02a
302	Waveform 1	1	22081.949148577	22083.368637214	77.1	194.7	31.949	AU-BS02a_20160805_133730.wav	BS16_AU_02a
302	Spectrogram 1	1	22081.949148577	22083.368637214	77.1	194.7	31.949	AU-BS02a_20160805_133730.wav	BS16_AU_02a
303	Waveform 1	1	22132.529609077	22133.313505787	111.7	192.3	82.530	AU-BS02a_20160805_133730.wav	BS16_AU_02a
303	Spectrogram 1	1	22132.529609077	22133.313505787	111.7	192.3	82.530	AU-BS02a_20160805_133730.wav	BS16_AU_02a
304	Waveform 1	1	22187.906724919	22189.305027159	84.1	173.9	137.907	AU-BS02a_20160805_133730.wav	BS16_AU_02a
304	Spectrogram 1	1	22187.906724919	22189.305027159	84.1	173.9	137.907	AU-BS02a_20160805_133730.wav	BS16_AU_02a
305	Waveform 1	1	22226.059299534	22226.991501027	65.6	171.6	26.059	AU-BS02a_20160805_134000.wav	BS16_AU_02a
305	Spectrogram 1	1	22226.059299534	22226.991501027	65.6	171.6	26.059	AU-BS02a_20160805_134000.wav	BS16_AU_02a
306	Waveform 1	1	22250.792354993	22251.427946920	65.6	153.2	50.792	AU-BS02a_20160805_134000.wav	BS16_AU_02a
306	Spectrogram 1	1	22250.792354993	22251.427946920	65.6	153.2	50.792	AU-BS02a_20160805_134000.wav	BS16_AU_02a
307	Waveform 1	1	22448.563523589	22449.601657070	65.6	190.0	23.564	AU-BS02a_20160805_141730.wav	BS16_AU_02a
307	Spectrogram 1	1	22448.563523589	22449.601657070	65.6	190.0	23.564	AU-BS02a_20160805_141730.wav	BS16_AU_02a
308	Waveform 1	1	22498.961836001	22500.233019856	51.8	144.0	73.962	AU-BS02a_20160805_141730.wav	BS16_AU_02a
308	Spectrogram 1	1	22498.961836001	22500.233019856	51.8	144.0	73.962	AU-BS02a_20160805_141730.wav	BS16_AU_02a
309	Waveform 1	1	22593.868642301	22594.398302240	72.5	150.9	18.869	AU-BS02a_20160805_180000.wav	BS16_AU_02a
309	Spectrogram 1	1	22593.868642301	22594.398302240	72.5	150.9	18.869	AU-BS02a_20160805_180000.wav	BS16_AU_02a
310	Waveform 1	1	22621.665195918	22622.788074989	74.8	141.7	46.665	AU-BS02a_20160805_180000.wav	BS16_AU_02a
310	Spectrogram 1	1	22621.665195918	22622.788074989	74.8	141.7	46.665	AU-BS02a_20160805_180000.wav	BS16_AU_02a
311	Waveform 1	1	22645.423677089	22646.292319389	67.9	162.4	70.424	AU-BS02a_20160805_180000.wav	BS16_AU_02a
311	Spectrogram 1	1	22645.423677089	22646.292319389	67.9	162.4	70.424	AU-BS02a_20160805_180000.wav	BS16_AU_02a
312	Waveform 1	1	22695.483007140	22696.817750187	86.4	187.7	120.483	AU-BS02a_20160805_180000.wav	BS16_AU_02a
312	Spectrogram 1	1	22695.483007140	22696.817750187	86.4	187.7	120.483	AU-BS02a_20160805_180000.wav	BS16_AU_02a
313	Waveform 1	1	22738.360148414	22739.864382641	70.2	222.3	163.360	AU-BS02a_20160805_180000.wav	BS16_AU_02a
313	Spectrogram 1	1	22738.360148414	22739.864382641	70.2	222.3	163.360	AU-BS02a_20160805_180000.wav	BS16_AU_02a
314	Waveform 1	1	22777.309276645	22778.283850934	65.6	176.2	202.309	AU-BS02a_20160805_180000.wav	BS16_AU_02a
314	Spectrogram 1	1	22777.309276645	22778.283850934	65.6	176.2	202.309	AU-BS02a_20160805_180000.wav	BS16_AU_02a
315	Waveform 1	1	22806.978762740	22807.974523426	61.0	171.6	6.979	AU-BS02a_20160805_180345.wav	BS16_AU_02a
315	Spectrogram 1	1	22806.978762740	22807.974523426	61.0	171.6	6.979	AU-BS02a_20160805_180345.wav	BS16_AU_02a
316	Waveform 1	1	22836.012656907	22836.521130449	51.8	148.6	36.013	AU-BS02a_20160805_180345.wav	BS16_AU_02a
316	Spectrogram 1	1	22836.012656907	22836.521130449	51.8	148.6	36.013	AU-BS02a_20160805_180345.wav	BS16_AU_02a
317	Waveform 1	1	23157.152493234	23158.402490691	67.9	180.8	132.152	AU-BS02a_20160805_231730.wav	BS16_AU_02a
317	Spectrogram 1	1	23157.152493234	23158.402490691	67.9	180.8	132.152	AU-BS02a_20160805_231730.wav	BS16_AU_02a
318	Waveform 1	1	23211.597407583	23212.783845848	74.8	199.3	36.597	AU-BS02a_20160805_232000.wav	BS16_AU_02a
318	Spectrogram 1	1	23211.597407583	23212.783845848	74.8	199.3	36.597	AU-BS02a_20160805_232000.wav	BS16_AU_02a
