Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	TP/FP/FN
578	Spectrogram 1	1	18915.779876709	18916.058441162	215	235	FP
241	Spectrogram 1	1	18932.093117881	18933.427860928	77.1	236.1	TP
580	Spectrogram 1	1	18998.861724854	18999.279571533	155	185	FP
242	Spectrogram 1	1	19106.940604301	19107.851619397	107.1	199.3	FN
581	Spectrogram 1	1	19338.15322876	19338.640716553	195	215	FP
582	Spectrogram 1	1	19350.758270264	19351.385040283	135	225	FP
583	Spectrogram 1	1	19390.105499268	19390.662628174	165	245	FP
584	Spectrogram 1	1	19395.67678833	19396.09463501	145	165	FP
243	Spectrogram 1	1	19397.987226583	19398.877055281	84.1	183.1	FN
244	Spectrogram 1	1	19411.665079408	19412.872704069	88.7	213.1	FN
585	Spectrogram 1	1	19439.063201904	19439.689971924	85	135	FP
586	Spectrogram 1	1	19492.477935791	19493.174346924	145	195	FP
245	Spectrogram 1	1	19498.453215432	19499.512535311	107.1	220	FN
587	Spectrogram 1	1	19525.696746826	19526.393157959	115	145	TP
247	Spectrogram 1	1	19553.809144877	19554.932023948	127.8	229.2	FN
248	Spectrogram 1	1	19600.800666249	19602.114222898	107.1	233.8	FN
588	Spectrogram 1	1	19672.360931396	19672.848419189	135	155	FP
589	Spectrogram 1	1	19676.26083374	19676.817962646	185	205	FP
590	Spectrogram 1	1	19766.2371521	19767.281768799	75	135	FP
249	Spectrogram 1	1	19816.991343827	19818.050663706	125.5	240.7	FN
250	Spectrogram 1	1	20064.41930092	20065.415061606	74.8	164.7	FN
591	Spectrogram 1	1	20069.663482666	20070.359893799	185	205	FP
592	Spectrogram 1	1	20083.870269775	20084.705963135	135	205	FP
593	Spectrogram 1	1	20130.460174561	20131.08694458	185	215	FP
594	Spectrogram 1	1	20163.400421143	20164.445037842	65	85	FP
595	Spectrogram 1	1	20208.597503662	20209.084991455	75	105	FP
596	Spectrogram 1	1	20225.938140869	20226.425628662	205	245	FP
251	Spectrogram 1	1	20238.025227821	20238.745565339	79.4	171.6	FN
597	Spectrogram 1	1	20271.204864502	20271.831634521	125	155	FP
598	Spectrogram 1	1	20276.427947998	20276.776153564	105	135	FP
599	Spectrogram 1	1	20280.327850342	20280.884979248	55	115	FP
600	Spectrogram 1	1	20304.284393311	20304.980804443	145	185	FP
601	Spectrogram 1	1	20356.167022705	20356.863433838	115	205	FP
602	Spectrogram 1	1	20376.502227783	20377.128997803	115	165	FP
603	Spectrogram 1	1	20387.226959229	20387.714447021	95	155	FP
604	Spectrogram 1	1	20390.987579346	20391.962554932	175	215	FP
252	Spectrogram 1	1	20548.626895064	20549.389605377	104.8	215.4	FN
605	Spectrogram 1	1	20549.699676514	20550.117523193	65	85	FP
253	Spectrogram 1	1	20560.944721545	20562.067600617	127.8	233.8	FN
606	Spectrogram 1	1	20602.487640381	20602.835845947	85	105	FP
254	Spectrogram 1	1	20621.067590444	20621.999791937	84.1	180.8	FN
607	Spectrogram 1	1	20623.658538818	20624.354949951	205	245	FP
608	Spectrogram 1	1	20647.89364624	20648.590057373	185	235	FP
609	Spectrogram 1	1	20649.704315186	20650.261444092	135	205	FP
610	Spectrogram 1	1	20712.172393799	20712.799163818	165	185	FP
611	Spectrogram 1	1	20783.554534912	20784.390228271	155	195	FP
612	Spectrogram 1	1	20787.106231689	20787.593719482	145	185	FP
613	Spectrogram 1	1	20790.866851807	20791.772186279	145	175	FP
614	Spectrogram 1	1	20818.723297119	20819.350067139	175	225	FP
615	Spectrogram 1	1	20841.217376709	20842.540557861	75	115	FP
616	Spectrogram 1	1	20864.686431885	20865.382843018	85	145	TP
617	Spectrogram 1	1	20886.762664795	20887.389434814	165	225	FP
257	Spectrogram 1	1	20892.495578055	20893.364220355	93.3	197	FN
618	Spectrogram 1	1	20897.139190674	20897.90524292	115	155	FP
256	Spectrogram 1	1	20911.13960792	20911.987063823	109.4	201.6	FN
619	Spectrogram 1	1	20913.365570068	20914.061981201	95	135	FP
620	Spectrogram 1	1	20932.725799561	20933.213287354	65	105	FP
621	Spectrogram 1	1	20956.26449585	20957.030548096	145	195	FP
258	Spectrogram 1	1	20994.817623505	20995.707452203	109.4	192.3	TP
623	Spectrogram 1	1	21090.114715576	21090.880767822	145	195	FP
624	Spectrogram 1	1	21092.552154541	21093.178924561	135	215	FP
625	Spectrogram 1	1	21206.902862549	21207.459991455	95	135	FP
626	Spectrogram 1	1	21238.798492432	21239.564544678	155	205	FP
259	Spectrogram 1	1	21245.639653696	21246.635414382	100.2	171.6	FN
260	Spectrogram 1	1	21249.117009524	21250.091583812	107.1	162.4	FN
261	Spectrogram 1	1	21251.68056363	21252.697510714	111.7	173.9	FN
627	Spectrogram 1	1	21258.158721924	21258.646209717	175	225	FP
262	Spectrogram 1	1	21262.95172714	21263.566132669	104.8	164.7	FN
628	Spectrogram 1	1	21270.554840088	21271.738739014	95	145	TP
629	Spectrogram 1	1	21292.143585205	21292.770355225	105	145	FP
